,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
10,Minor Collector,All,25,32121.02,47052.033617130954,1284.8408,1882.081344685238,1.809961304284609,597.2405446852381,46.483622304431655,97.66738802707647,84.68184692388894,0.5952892443386655,39367496.13613587,1574699.8454454348,15.911188096313332,31.236603776800795,44.552765282980054,45.253600515892515
11,Local Road or Street,All,25,29204.555,38387.5360725776,1168.1822,1535.501442903104,1.110756281308843,367.31924290310394,31.443660321403968,93.25897920530086,118.23890360036565,0.6309232398657559,29671704.312720343,1186868.1725088137,8.112,9.637538900560394,18.66728743677589,19.192148249329435
12,Ramps,All,26,88013.68302899999,139653.60399744456,3385.1416549615383,5371.292461440175,2.716976411121747,1986.1508064786372,58.67260543048688,72.56302799923411,61.202192794671696,0.9539704885465352,156876480.06675088,6033710.771798111,3.452,17.867017398702252,30.629172683489582,31.823178833386176
13,Urban Interstates,All,2,65306.659999999996,77050.46723678033,32653.329999999998,38525.233618390164,7.213249989509276,5871.903618390166,17.982556812399125,18.204815805782665,17.993318514523683,-1.0,70673651.19885063,35336825.599425316,2.145,82.63904108745291,82.63904108745291,91.62040882985673
14,Urban Non-Interstate Freeway,All,3,68087.6511,79286.06695375362,22695.883700000002,26428.68898458454,0.35727265007150266,3732.8052845845377,16.44705856764915,24.369429439635205,12.817366146386858,0.9931362157567875,91771149.54184867,30590383.180616226,0.8580000000000001,27.206581058244492,31.286091460260685,33.107425460223006
15,Urban Principal Arterial,All,14,153214.83393000002,163603.34331627673,10943.916709285715,11685.953094019767,0.35840713977160227,742.0363847340523,6.7803548258408055,23.39556187365849,17.069716063140618,0.8922371859807696,91778415.04938821,6555601.074956301,2.8179999999999996,32.878128063499744,55.89202686380467,66.71724695723496
16,Urban Minor Arterial,All,120,701111.951192,724032.9352527508,5842.5995932666665,6033.607793772923,0.3216989622975357,191.0082005062568,3.2692331120274813,45.21401879474917,47.017414909622325,0.8376124065388251,837413032.2530282,6978441.935441901,19.467,115.837295638647,219.5424219107254,253.7669902517007
17,Urban Major Collector,All,76,227500.71999999997,246986.15961898313,2993.430526315789,3249.8178897234625,0.6730581962451486,256.38736340767355,8.565001297131364,54.546267554177795,55.28701108358144,0.77344083032198,202619871.43512228,2666050.9399358197,15.62256645907733,45.26680217727968,96.3131271650914,105.46573059828619
18,Urban Minor Collector,All,1,2239.65,5244.651941342583,2239.65,5244.651941342583,,3005.001941342583,134.17283688712894,134.17283688712894,134.1728368871289,0.0,9030036.667472692,9030036.667472692,0.45199999999999996,2.3705826774868473,3.555874016230271,3.6774492192400863
19,Urban Local Road or Street,All,16,20663.539999999997,32968.128236744145,1291.4712499999998,2060.508014796509,1.815593961955591,769.0367647965093,59.54733911393764,98.5596677157251,147.41666717938637,0.6439450169512976,25923159.329777554,1620197.458111097,3.142,6.3964912294721055,13.330960745051652,13.804782409541167
20,Urban Ramps,All,15,66492.745409,106496.2704551603,4432.849693933333,7099.751363677353,3.244036477349667,2666.90166974402,60.16223995579781,64.76778374601749,63.07094613978946,0.9481826752060577,123644653.96233736,8242976.930822491,1.6639999999999997,12.264972593116866,21.025667302486053,22.02032604019761
21,Rural Interstates,All,4,101473.0,100924.20201548013,25368.25,25231.050503870032,-0.03639682858455971,-137.19949612996788,-0.54083153599467,2.9699951828031574,2.3524479549025554,0.992625816880706,2270662.0367367323,567665.5091841831,2.372,56.63927059507611,48.547946224350966,50.06340529934608
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,41880.19132,49160.50132254907,20940.09566,24580.250661274535,0.5864771938007988,3640.1550012745356,17.38365984749535,24.336424357385937,15.75043265610128,1.0,51939869.91076858,25969934.95538429,0.4389999999999999,12.279658337079486,14.95016794610387,16.41734603201192
24,Rural Minor Arterial,All,19,48146.613275,57387.92455157774,2534.0322776315793,3020.4170816619862,0.8505642984738737,486.38480403040694,19.194104523601574,34.12563427454631,26.293731367317314,0.9432487242541772,14208209.434244478,747800.4965391831,6.177,18.194661124366114,23.61405954590486,24.083739900670068
25,Rural Major Collector,All,69,213157.27789,254374.22685984767,3089.235911449275,3686.582997968807,0.8016160027992364,597.3470865195318,19.33640238693503,74.21661581859746,44.86075249672642,0.9440476891609766,362704993.41140157,5256594.107411617,36.44244020559534,99.33658177060116,143.03779507634968,161.769720557111
26,Rural Minor Collector,All,24,29881.37,41807.381675788376,1245.0570833333334,1741.9742364911824,1.6097255115459597,496.91715315784904,39.91119441909249,90.30144923428584,82.61972234208729,0.5706359105118916,30337459.46866318,1264060.811194299,15.459188096313333,28.866021099313947,40.99689126674979,41.576151296652434
27,Rural Local Road or Street,All,9,8541.015,5419.407835833453,949.0016666666666,602.1564262037169,-0.9484229494384406,-346.8452404629496,-36.54843322680673,68.00535836312716,66.3673239043288,0.7664715395523914,3748544.982942792,416504.99810475466,4.97,3.241047671088288,5.33632669172424,5.38736583978827
28,Rural Ramps,All,11,21520.937620000004,33157.33354228424,1956.4488745454548,3014.3030492985677,1.4254454406992514,1057.8541747531128,54.07011593895527,88.84075838468989,58.65389277860204,0.9184614678789471,33231826.10441351,3021075.1004012283,1.788,5.602044805585392,9.60350538100353,9.802852793188563
29,AADT < 5k,FSUTMS RMSE,277,605154.234911,733836.0027511874,2184.672328198556,2649.2274467551892,3.1952010865363842,464.55511855663326,21.264292706984463,71.3040589011938,62.786018910005346,0.677808018237555,672172729.9854801,2426616.3537381953,91.030194760986,192.6425963718845,323.35841687538135,335.8627235005151
30,AADT 5k to 10k,FSUTMS RMSE,71,507091.50858500006,528775.6623950282,7142.1339237323955,7447.544540775045,0.7997397637232546,305.4106170426494,4.276181604881548,38.292337533615445,31.59691243638583,0.3542608023508203,531053266.4906835,7479623.471699768,11.414000000000001,91.60005449096788,171.811345816598,196.67025528845386
31,AADT 10k to 15k,FSUTMS RMSE,20,249079.36981999996,266132.76304030407,12453.968490999998,13306.638152015203,0.7338306267433167,852.6696610152048,6.846569923726693,33.85869282034641,26.9969960056755,0.6346546126849417,355619769.00882614,17780988.45044131,4.599,63.7723413123648,102.24674742243177,134.57667841332287
32,AADT 15k to 20k,FSUTMS RMSE,5,87297.06,108222.46705888885,17459.412,21644.49341177777,3.3103627050239024,4185.08141177777,23.97034568963588,28.209991074330595,24.83405001634006,-0.05896139766453135,121292829.86211807,24258565.972423613,0.887,18.752393015242184,28.67183718328025,33.808572848029776
33,AADT 20k to 30k,FSUTMS RMSE,7,162267.97902,162820.82479148768,23181.13986,23260.117827355385,0.04677303286147905,78.97796735538577,0.34069924012522557,17.19318996666088,12.72667545165698,0.08131057475159566,111193791.18095799,15884827.311565427,2.481,56.82201124234743,59.88269334835004,63.93588328392365
34,AADT 30k to 50k,FSUTMS RMSE,5,158328.0044,178111.2807782559,31665.60088,35622.25615565118,1.4980109613455657,3956.6552756511774,12.495121411544732,17.86229410429124,13.834344720030161,0.9493496582001427,159963148.2589307,31992629.65178614,3.4050000000000002,125.42978349550337,123.70086203724863,134.4268281508036
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,348,1112245.7434959998,1262611.6651462158,3196.1084583218385,3628.1944400753327,2.116883496243251,432.08598175349425,13.519127632494895,58.178493715936476,56.42272419843355,0.7899227557601047,1203225996.4761634,3457545.966885527,102.44419476098602,284.24265086285243,495.1697626919793,532.5329787889689
38,AADT 10k to 30k,FSUTMS Pct Error,32,498644.40884000005,537176.0548906807,15582.637776250001,16786.751715333772,0.8619622464601291,1204.1139390837707,7.727279273083017,27.51135522433055,23.53740307365029,0.7498908269459827,588106390.0519022,18378324.689121943,7.966999999999999,139.3467455699544,190.8012779540621,232.3211345452763
39,AADT 30k to 50k,FSUTMS Pct Error,5,158328.0044,178111.2807782559,31665.60088,35622.25615565118,1.4980109613455657,3956.6552756511774,12.495121411544732,17.86229410429124,13.834344720030161,0.9493496582001427,159963148.2589307,31992629.65178614,3.4050000000000002,125.42978349550337,123.70086203724863,134.4268281508036
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,234867.3111,257260.73620601406,26096.367899999997,28584.526245112673,0.6079110255561958,2488.1583451126753,9.534500565930003,16.39328028646044,9.316503031979797,0.9524798038907332,164715462.77743602,18301718.086381778,5.374999999999999,166.48489274077355,162.47307877206458,174.79123958942583
44,Arterials,FSUTMS Pct Error,155,944353.589717,994184.7044431543,6092.603804625806,6414.094867375189,0.5449689407890761,321.49106274938276,5.276743294965132,41.59267370670063,41.36869403438632,0.886053981036361,995339526.6474295,6421545.333209222,28.901,179.18974316359237,313.9986762665388,360.9853231416177
45,Collectors,FSUTMS Pct Error,170,472779.01789,548412.4200959618,2781.0530464117646,3225.955412329187,1.2527362412610523,444.90236591742223,15.99762242908148,67.81620885565455,55.3779466924914,0.8909820277387697,604692360.9826596,3557013.8881332916,67.976194760986,175.83998772468166,283.9036875244211,312.4890516712897
46,Internal Counts,All,372,1627737.8559360001,1836709.4878130362,4375.63939767742,4937.391096271603,1.4395003652943443,561.7516985941829,12.838162552708516,52.30762757286623,54.79038832479668,0.924932180707453,1948749576.2027636,5238574.129577321,108.50519476098602,484.09806653618193,747.909338897125,834.6654314155593
47,External Counts,All,13,141480.3008,141189.513002116,10883.100061538462,10860.731769393538,-0.0050125665347694566,-22.368292144923544,-0.20553235767788675,4.0663182809914895,5.804014322113112,0.9992708436334355,2545958.5842330437,195842.96801792644,5.311,64.92111339212826,61.76256378616499,64.6155100694896
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,9278.71,15386.333776861118,9278.71,15386.333776861118,,6107.623776861119,65.82406150058705,65.82406150058705,65.82406150058704,0.0,37303068.19967928,37303068.19967928,0.9159999999999999,14.093881739604784,15.37514371593249,15.853194188502082
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,10042.14,11917.774985239736,3347.3799999999997,3972.5916617465787,0.6437844685658423,625.211661746579,18.677642267880525,27.272329356598515,16.838140506526347,0.8988434493743882,2500205.7794454372,833401.9264818124,0.44300000000000006,1.7368173428740905,2.5700304280149404,2.6156704852694976
54,Sc 9 NS Mount Vernon,All,4,18535.83,16229.450111751188,4633.9575,4057.362527937797,-0.33222864952439124,-576.5949720622034,-12.44281959992519,35.99408090435132,24.06442244366403,0.8915137517466764,11128234.302536758,2782058.5756341894,0.71,2.730806673355974,6.5539360160543385,7.119263311428995
55,Sc 10 EW Mount Vernon,All,4,24949.11,34969.021418363795,6237.2775,8742.255354590949,0.9030955388863762,2504.9778545909485,40.16139821566298,49.930620697698224,45.89832043044806,0.8593378020698126,38795741.246908784,9698935.311727196,0.602,5.479511018434734,12.940575570466338,17.071582352183242
56,Sc 11 EW West Sedro-Woolley,All,1,14195.42427,17900.367104632955,14195.42427,17900.367104632955,,3704.942834632955,26.09955690061918,26.09955690061918,26.09955690061918,0.0,13726601.407898076,13726601.407898076,0.131,2.3449480907069176,2.8139377088483006,3.023410411274123
57,Sc 12 EW Fidalgo Bay,All,2,33080.7894,42165.44382232867,16540.3947,21082.721911164335,0.17255039032710123,4542.327211164335,27.462024295976047,40.09019778638773,43.31137594633664,0.9999999999999998,87942363.0304383,43971181.51521915,1.011,18.87255664170139,20.74350217986945,21.885594031986862
58,Sc 13 Sedro-Woolley Cordon,All,7,46438.666482,56073.250442842145,6634.095211714286,8010.464348977449,0.33189816046683257,1376.3691372631629,20.746900569542802,50.11720889109861,54.783141117713626,0.9557484463098641,77381152.40713666,11054450.343876665,4.593999999999999,30.504311387132233,39.70422091006292,48.49106888338108
59,Sc 14 NS Bow Hill Rd,All,4,6824.2905599999995,5455.987071047066,1706.0726399999999,1363.9967677617665,-0.3236619566341138,-342.0758722382334,-20.050486961577054,58.65398515825004,56.55640614669822,0.7490925715982352,4005438.5918233953,1001359.6479558488,5.4350000000000005,6.119713608606214,7.496551728509969,7.544521680716064
60,Sc 15 Anacortes,All,7,34088.1045,40283.495656865874,4869.729214285714,5754.7850938379825,0.3184821442756199,885.0558795522684,18.174642584969423,29.686944296309225,33.228258740862785,0.9721755172011882,14629809.136381721,2089972.7337688173,1.7119999999999997,6.831618327269187,11.982013665233156,12.849093258201457
61,Sc 16 Outer Mount Vernon,All,5,12806.21723,11321.098024635156,2561.243446,2264.219604927031,-0.2370377574936824,-297.02384107296893,-11.596860951927212,43.71043527170523,42.72466639979714,0.842279230529672,6266744.477890453,1253348.8955780906,4.405,8.595970571807651,11.814874849121901,11.97811091224236
