,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,427797.0252077,480586.8197679389,1116.9635122916447,1254.7958740677257,1.4484132751676357,137.83236177608092,12.33991623354767,47.70640316122569,52.399898885037075,0.9304131469955178,108750207.58842191,283943.10075305984,112.864194760986,132.20933232634042,197.3130246289583,219.0730576745784
1,Freeways,All,9,52076.5707,60275.68611920144,5786.285633333333,6697.2984576890485,0.9798074402675349,911.0128243557156,15.744345891042785,20.413225024537557,14.628917529214776,0.9558804765657314,12556410.11409715,1395156.679344128,5.374999999999999,38.85289150711812,37.91031353561141,40.77637015642705
2,Non-Freeways,All,374,375720.4545077,420311.13364873745,1004.6001457425134,1123.8265605581216,1.585651013988155,119.22641481560822,11.868046736892158,50.48292347110274,53.308826243867024,0.8885804471034774,96193797.47432475,257202.66704364907,107.48919476098601,93.35644081922229,159.40271109334688,178.29668751815137
3,Urban,All,247,318604.5380357,352029.5116631298,1289.8969151242914,1425.2206949924282,1.148084661724078,135.32377986813685,10.491053841701557,45.48353522713125,52.63547502608241,0.9099349992604207,85018881.58854306,344205.9983341824,46.16856645907733,78.35840662681031,128.053420167183,144.6503018841936
4,Rural,All,136,109192.487172,128557.30810480905,802.8859350882352,945.2743243000666,0.9200862325099027,142.3883892118314,17.734572619731253,52.02806791010118,51.97205104063857,0.9653176247741693,23731325.999878846,174495.0441167562,66.69562830190867,53.850925699530094,69.25960446177531,74.42275579038484
5,Interstates,All,6,36838.551,41687.75403253024,6139.7585,6947.959005421707,0.8671636156354218,808.200505421707,13.16339242694492,16.27384991486965,12.957508304992645,0.9419301798071563,5990105.084029555,998350.8473382592,4.5169999999999995,32.513175138503755,30.60007400238693,33.03602645604489
6,Non-Interstate Freeway,All,3,15238.0197,18587.932086671204,5079.3399,6195.977362223734,0.4775455404585294,1116.6374622237345,21.98390901588875,29.126789919167525,17.97173597765904,0.993677810849943,6566305.030067596,2188768.343355865,0.8580000000000001,6.339716368614372,7.310239533224483,7.740343700382168
7,Principal Arterial,All,16,45974.801606,50075.744412796455,2873.425100375,3129.7340257997785,0.4682216100396327,256.3089254247784,8.919979344209407,24.910111105475814,20.95619321687041,0.903803629591506,8197304.619615275,512331.5387259547,3.2569999999999997,10.590521828246032,16.641588077227397,19.595722064636153
8,Minor Arterial,All,138,185594.51742500003,193261.1377843824,1344.8878074275365,1400.4430274230608,0.4382443966340262,55.55521999552434,4.1308442004384585,43.44913900447223,41.69881123676154,0.8464050364210662,47120896.95461669,341455.77503345424,25.04,32.46764167363639,59.730605657808646,68.60352339120143
9,Major Collector,All,144,108306.54048,122761.30215791626,752.1287533333333,852.5090427633073,1.101786468750074,100.38028942997403,13.346157687111697,58.881937955502615,49.65386413026124,0.8798232753494064,28243015.620518524,196132.05292026754,51.71700666467267,35.42887368422102,59.279115190293496,65.7443685046536
10,Minor Collector,All,25,8203.039999999999,12253.240249065328,328.12159999999994,490.12960996261313,1.9011214983005231,162.0080099626132,49.37438131552851,100.60585906921662,92.6746969633197,0.5885061968747565,2724307.948836923,108972.31795347693,15.911188096313332,8.185442892029036,11.705882542592793,11.894134009914406
11,Local Road or Street,All,25,7189.915,9797.30955803176,287.5966,391.8923823212704,1.2944807598025272,104.2957823212704,36.264608942272055,91.62942649581458,107.91668224660216,0.6494310108629802,1736110.8061370743,69444.43224548297,8.112,2.548189325239664,4.95562576968144,5.095220553741038
12,Ramps,All,26,20451.6399967,32162.399486545197,786.6015383346154,1237.015364867123,2.713220940770148,450.41382653250764,57.26073552895907,71.27332268208957,64.72404069452243,0.9291915422198322,8172161.52460026,314313.9047923177,3.452,4.1357714158501455,7.089893855743107,7.363718994004726
13,Urban Interstates,All,2,14886.92,17828.568552562767,7443.46,8914.284276281383,4.554620701069943,1470.8242762813834,19.759954057405874,20.524412855242403,20.01992276837541,-1.0,4667896.279980861,2333948.1399904303,2.145,19.121467185685958,19.121467185685958,21.198985293277605
14,Urban Non-Interstate Freeway,All,3,15238.0197,18587.932086671204,5079.3399,6195.977362223734,0.4775455404585294,1116.6374622237345,21.98390901588875,29.126789919167525,17.97173597765904,0.993677810849943,6566305.030067596,2188768.343355865,0.8580000000000001,6.339716368614372,7.310239533224483,7.740343700382168
15,Urban Principal Arterial,All,14,36031.913259,38665.59768262998,2573.7080899285716,2761.8284059021416,0.38629315649143303,188.1203159735701,7.30931051231964,26.398156015259076,22.01456967518503,0.8620550087860085,6462399.370286567,461599.9550204691,2.8179999999999996,7.782213093847142,13.203799447905752,15.799953471479686
16,Urban Minor Arterial,All,120,173490.52411,180021.12436987885,1445.7543675833333,1500.176036415657,0.38947643538495585,54.4216688323238,3.7642403199717074,43.06768870356557,44.44106814053106,0.8344978164230828,46523609.58180888,387696.746515074,19.467,28.37187591184677,54.39448942426905,63.15707413462243
17,Urban Major Collector,All,76,57605.245,63152.63604237495,757.96375,830.9557373996704,0.7865952063359115,72.99198739967039,9.630010326967536,53.44919621061896,54.023273216149036,0.7631588470390172,12473628.944031209,164126.6966319896,15.62256645907733,11.751493982718767,24.98489072650597,27.33456814807673
18,Urban Minor Collector,All,1,517.05,1239.9783181659777,517.05,1239.9783181659777,,722.9283181659778,139.8178741255155,139.8178741255155,139.8178741255155,0.0,522625.3532062892,522625.3532062892,0.45199999999999996,0.5604701998110219,0.8407052997165327,0.8702878402312508
19,Urban Local Road or Street,All,16,5030.535,8049.37150352838,314.4084375,503.08571897052377,1.8423186850037045,188.67728147052378,60.01024748915136,99.9949818817062,134.8144833818635,0.6133796678875968,1581483.915723639,98842.74473272744,3.142,1.5776654964824595,3.3061067422115404,3.427155052482905
20,Urban Ramps,All,15,15804.3309667,24484.30310731768,1053.6220644466666,1632.2868738211787,3.090586476792213,578.6648093745121,54.921477909482746,61.12196102154519,57.550450199576744,0.9094385402056232,6220933.113438012,414728.8742292008,1.6639999999999997,2.8535043878038198,4.89172180766369,5.121934243640823
21,Rural Interstates,All,4,21951.630999999998,23859.185479967477,5487.907749999999,5964.796369991869,0.5460658186527815,476.88861999186975,8.689807513471228,10.47642779795829,9.426301073301262,0.9587444872173119,1322208.8040486947,330552.20101217367,2.372,13.391707952817796,11.47860681670097,11.83704116276728
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,9942.888347,11410.146730166463,4971.4441735,5705.073365083232,0.5518751937877094,733.6291915832317,14.756862713933314,18.734422740066968,13.547558008668096,1.0,1734905.2493287078,867452.6246643539,0.4389999999999999,2.808308734398889,3.4377886293216484,3.7957685931564646
24,Rural Minor Arterial,All,18,12103.993315,13240.01341450355,672.4440730555556,735.5563008057528,0.4330842341263428,63.112227750197235,9.385498404858877,27.08939115069914,23.417098544964755,0.9259808213790246,597287.3728078105,33182.63182265614,5.5729999999999995,4.095765761789616,5.3361162335395855,5.446449256579017
25,Rural Major Collector,All,68,50701.29548,59608.666115541324,745.6072864705883,876.5980311109018,0.8012699408422879,130.99074464031355,17.568329470111838,64.5866563011422,44.77040691662193,0.9351299163489138,15769386.676487321,231902.7452424606,36.09444020559534,23.67737970150225,34.29422446378752,38.409800356576866
26,Rural Minor Collector,All,24,7685.99,11013.26193089935,320.2495833333333,458.88591378747293,1.6855542010688689,138.63633045413962,43.29008925199423,94.57648310714022,90.71039791489488,0.5769803227198124,2201682.5956306346,91736.77481794311,15.459188096313333,7.624972692218014,10.86517724287626,11.023846169683157
27,Rural Local Road or Street,All,9,2159.38,1747.9380545033785,239.93111111111114,194.21533938926427,-0.43473236077002847,-45.71577172184686,-19.053707337134814,54.630439091349245,60.098369117248694,0.829417271613675,154626.89041343523,17180.765601492803,4.97,0.9705238287572044,1.649519027469899,1.6680655012581347
28,Rural Ramps,All,11,4647.309029999999,7678.096379227516,422.48263909090906,698.008761747956,1.8336270335391573,275.5261226570469,65.21596325234081,99.68936864852718,74.50620955126656,0.8213812405519403,1951228.4111622463,177384.40101474966,1.788,1.282267028046326,2.1981720480794165,2.241784750363903
29,AADT < 5k,FSUTMS RMSE,275,150112.9791717,183424.64119674853,545.8653788061818,666.9986952609038,3.3938232196957276,121.13331645472203,22.191060499136796,69.23488227907278,62.195731883366264,0.6844167723018468,39278392.95427804,142830.5198337383,90.07819476098601,48.69859004820697,82.10531500351338,85.306192054235
30,AADT 5k to 10k,FSUTMS RMSE,71,124619.684235,132155.3471260808,1755.2068202112675,1861.3429172687436,1.233274915428885,106.13609705747604,6.046928250011064,35.94430099244835,30.074250183377345,0.3080302834266376,28260186.84518848,398030.80063645745,11.414000000000001,22.263980426948613,42.30987327235169,48.631075952782446
31,AADT 10k to 15k,FSUTMS RMSE,20,59613.746607,61427.55205835707,2980.68733035,3071.3776029178534,0.4038877409764357,90.6902725678533,3.0425959692056734,31.17279919956997,26.227245750627816,0.1946159391784278,17266902.745509513,863345.1372754757,4.599,14.504081848799915,23.671452550387716,31.23673758532799
32,AADT 15k to 20k,FSUTMS RMSE,5,20543.423,24552.40605035583,4108.6846,4910.481210071166,3.2712524216059458,801.7966100711665,19.51467898195852,23.765116324533512,20.935010557821528,-0.3177619546951499,4767113.604446663,953422.7208893325,0.887,4.336779194927759,6.578716409923711,7.8014147632066795
33,AADT 20k to 30k,FSUTMS RMSE,7,37713.687894,37533.288794138134,5387.669699142857,5361.898399162591,-0.0601964447109596,-25.77129998026612,-0.47833852888877293,19.445827581402227,15.968021321060878,0.002514053779489336,7683389.092748833,1097627.0132498334,2.481,13.273782417819449,13.930946241238583,14.892287218551559
