,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,152160.96382200002,168711.18343103077,397.2871118067886,440.4991734491665,1.3152492800122384,43.21206164237793,10.8767841589065,45.28877150287228,51.97024961146393,0.930730368516764,12399061.311638448,32373.528228821015,112.864194760986,46.065778303432985,69.23289269010705,76.78655405528445
1,Freeways,All,9,17732.5642,20547.371942526832,1970.2849111111111,2283.0413269474257,0.9661212315411625,312.75641583631455,15.873664467132345,19.28924477971928,14.991126074270051,0.9749520022988455,1299963.0881935088,144440.3431326121,5.374999999999999,13.278138159018877,12.962897642512246,13.946691905201583
2,Non-Freeways,All,374,134428.399622,148163.811488504,359.4342235882353,396.15992376605345,1.397903008168705,36.72570017781817,10.21764143970075,47.92792424405537,52.86012156824131,0.8914304777086492,11099098.223444939,29676.733217767214,107.48919476098601,32.787640144414105,56.2699950475948,62.83986215008287
3,Urban,All,247,112924.62529170001,124419.29061180042,457.184717780162,503.7218243392729,1.1371376519839178,46.53710655911095,10.179059961817972,44.38302099731332,54.10941938557799,0.9082098318190417,10169839.11854942,41173.437726920725,46.16856645907733,27.537037015744055,45.326007701198336,51.124770340149745
4,Rural,All,136,39236.3385303,44291.892819230394,288.50248919338236,325.6756824943411,0.7061124732417718,37.17319330095876,12.884877841051026,44.37697146923768,48.08513980112439,0.9704304415681492,2229222.1930890256,16391.339655066364,66.69562830190867,18.528741287688934,23.906884988908708,25.66178371513472
5,Interstates,All,6,12457.012,14219.70982789095,2076.168666666667,2369.951637981825,0.8860596255027771,293.7829713151582,14.150245884735032,16.424555800953723,13.884377733201422,0.9664679541547613,697692.0609959275,116282.01016598793,4.5169999999999995,11.124252024880928,10.477369419041745,11.314998096924292
6,Non-Interstate Freeway,All,3,5275.5522,6327.662114635884,1758.5174,2109.220704878628,0.43445730997957416,350.70330487862816,19.943123956500415,25.479370178423128,17.204622756407296,0.9930159950583026,602271.0271975811,200757.0090658604,0.8580000000000001,2.153886134137947,2.485528223470503,2.631693808277291
7,Principal Arterial,All,16,16125.015126999999,17189.20126964254,1007.8134454374999,1074.3250793526588,0.35029662960387564,66.51163391515888,6.599597794241141,24.57282000125529,32.66756986735426,0.8947838944049114,981273.9677902556,61329.62298689097,3.2569999999999997,3.663844171008212,5.7702704726655485,6.762278063190805
8,Minor Arterial,All,138,66157.21416830001,68660.1494349321,479.40010266884065,497.53731474588477,0.40829852055360644,18.137212077044126,3.7833141828867993,42.52803005094118,39.4764302059124,0.8474724476964912,5736220.85478804,41566.81778831913,25.04,11.453594241598548,21.196282960658834,24.329785825113827
9,Major Collector,All,144,39111.623725,43352.92897383725,271.60849809027775,301.0620067627587,0.9200435065825866,29.45350867248095,10.84410424547583,52.381314560488455,50.58985263368153,0.8883452837357696,2914754.535151135,20241.35093854955,51.71700666467267,12.471941419642281,20.98705080464313,23.221337797010676
10,Minor Collector,All,25,2942.015,4303.658089609192,117.6806,172.14632358436768,1.8616126045815817,54.46572358436768,46.28266985753614,95.50688384614189,86.39000955612666,0.5910342329856068,315805.0768063626,12632.203072254504,15.911188096313332,2.8468554776321024,4.070284368491246,4.135034846013576
11,Local Road or Street,All,25,2632.7200000000003,3517.4894134488377,105.3088,140.6995765379535,1.206258644865909,35.3907765379535,33.6066658607386,90.1518829938809,112.94058783329683,0.6480804283759009,225329.96076709245,9013.198430683698,8.112,0.9243471281507407,1.7997218016236458,1.85066889116148
12,Ramps,All,26,7459.811601699999,11140.384307034026,286.91583083461535,428.4763195013087,2.4520271153265942,141.56048866669335,49.33868175029072,65.76535823305886,58.886664086267174,0.9041762184435149,925713.8281420537,35604.3780054636,3.452,1.4270577063822274,2.44638463951239,2.540756727592513
13,Urban Interstates,All,2,5139.8009999999995,6150.184121572498,2569.9004999999997,3075.092060786249,4.814364026044193,505.1915607862493,19.658020253556487,20.08107169057762,19.858547099091776,-1.0000000000000002,532643.1995972422,266321.5997986211,2.145,6.596073784006653,6.596073784006653,7.312418697409237
14,Urban Non-Interstate Freeway,All,3,5275.5522,6327.662114635884,1758.5174,2109.220704878628,0.43445730997957416,350.70330487862816,19.943123956500415,25.479370178423128,17.204622756407296,0.9930159950583026,602271.0271975811,200757.0090658604,0.8580000000000001,2.153886134137947,2.485528223470503,2.631693808277291
15,Urban Principal Arterial,All,14,12761.18036,13341.306975341078,911.5128828571429,952.9504982386485,0.23744789286284576,41.437615381505566,4.5460262998827945,26.318456950845054,35.4403363248322,0.8698709935894368,805702.1156020734,57550.151114433815,2.8179999999999996,2.716838343302389,4.610970212831148,5.482584511133021
16,Urban Minor Arterial,All,120,61710.406650000004,64051.84156844198,514.25338875,533.7653464036832,0.39881765707443717,19.511957653683226,3.7942302531269854,42.354492954323355,42.42426005067317,0.8348206006182726,5692912.967486219,47440.94139571849,19.467,10.047107093546463,19.36164506954088,22.457833341720242
17,Urban Major Collector,All,76,20346.215,22732.06778617858,267.7133552631579,299.1061550812971,0.9666016981637293,31.392799818139224,11.726273344592991,53.40930205708835,58.08678774793221,0.7623403457636697,1553772.6478493318,20444.376945385946,15.62256645907733,4.265639496604828,9.081005385070362,9.915321678519858
18,Urban Minor Collector,All,1,200.7,437.9658167641451,200.7,437.9658167641451,,237.2658167641451,118.21914138721729,118.21914138721729,118.21914138721729,0.0,56295.06780475687,56295.06780475687,0.45199999999999996,0.19796054917739356,0.2969408237660903,0.30733349235506746
19,Urban Local Road or Street,All,16,1841.105,2881.4753650615344,115.0690625,180.0922103163459,1.7406118583604482,65.0231478163459,56.50793219623728,98.60568222853585,144.4490869400209,0.6013268536936209,205987.5711071029,12874.223194193932,3.142,0.5735252811632097,1.2035476302752663,1.2479041176333667
20,Urban Ramps,All,15,5649.6650817,8496.786863804695,376.64433878,566.4524575869797,2.8986730994642165,189.80811880697968,50.39452323159639,58.17895592559304,56.17462065810198,0.8698676398349424,720254.5219051156,48016.968127007705,1.6639999999999997,0.9860063338051691,1.6902965722374328,1.7696806931016575
21,Rural Interstates,All,4,7317.211,8069.525706318452,1829.30275,2017.381426579613,0.6349217500532037,188.07867657961287,10.281440651615096,11.104287139020313,10.897293050256247,0.9789470511504228,165048.86139868543,41262.21534967136,2.372,4.528178240874273,3.8812956350350913,4.002579399515054
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,3363.8347670000003,3847.894294301464,1681.9173835000001,1923.947147150732,0.5275265290691262,242.02976365073187,14.39011012223906,17.616019739704566,13.2582046650087,0.9999999999999999,175571.85218818238,87785.92609409119,0.4389999999999999,0.9470058277058235,1.1593002598343995,1.279693552057783
24,Rural Minor Arterial,All,18,4446.8075183,4608.307866490124,247.04486212777778,256.01710369389576,0.17538874425939807,8.972241566117987,3.631826822400103,19.855069896929493,19.824231240840614,0.9478708932866737,43307.8873018213,2405.993738990072,5.5729999999999995,1.4064871480520853,1.8346378911179535,1.8719524833935848
25,Rural Major Collector,All,68,18765.408725,20620.861187658673,275.9618930147059,303.2479586420393,0.47414782179548665,27.286065627333414,9.887620833895118,51.26519349834375,42.21092515304839,0.9407603512728023,1360981.8873018033,20014.439519144165,36.09444020559534,8.206301923037453,11.906045419572765,13.306016118490817
26,Rural Minor Collector,All,24,2741.315,3865.6922728450472,114.22145833333333,161.07051136854363,1.6731001737311604,46.849053035210304,41.01598221455934,91.03821518847046,85.06379572983121,0.5628966748894518,259510.00900160568,10812.91704173357,15.459188096313333,2.648894928454709,3.7733435447251567,3.827701353658508
27,Rural Local Road or Street,All,9,791.615,636.0140483873031,87.95722222222223,70.66822759858923,-0.4456724542283216,-17.288994623633002,-19.656139867574137,52.706272597148484,56.92547831023192,0.846348587043132,19342.389659989476,2149.1544066654974,4.97,0.35082184698753094,0.5961741713483797,0.6027647735281132
28,Rural Ramps,All,11,1810.14652,2643.597443229331,164.55877454545455,240.32704029357555,1.4375073161308713,75.768265748121,46.04328511646288,83.05112534623808,62.584905124674236,0.7194636942138241,205459.30623693808,18678.118748812554,1.788,0.4410513725770583,0.7560880672749571,0.7710760344908549
29,AADT < 5k,FSUTMS RMSE,275,54184.52682,65545.81039459482,197.03464298181817,238.34840143489026,3.2622029283912366,41.3137584530721,20.96776375354684,65.73027668730471,61.91936968017849,0.7024558070618995,4612631.890567043,16773.206874789248,90.07819476098601,17.283551948679975,29.282848434281384,30.420533261263373
30,AADT 5k to 10k,FSUTMS RMSE,71,43977.92515500001,46685.11980106734,619.407396549296,657.5368986065822,1.252378036877674,38.12950205728623,6.1558034775988775,35.30171825775666,30.03929884975592,0.33390999610257094,3394711.0339665385,47812.831464317445,11.414000000000001,7.812657784589532,14.92378428154153,17.15378836890852
31,AADT 10k to 15k,FSUTMS RMSE,20,21613.36838,21108.36866895639,1080.668419,1055.4184334478196,-0.33423845777498795,-25.249985552180533,-2.336515540589748,26.654783585001073,22.39101030821355,0.397308429355468,1659454.0723173,82972.703615865,4.599,4.986649307342474,8.181658724590223,10.768200895314289
32,AADT 15k to 20k,FSUTMS RMSE,5,7240.686,8454.414169043494,1448.1372,1690.8828338086987,2.8644791823638465,242.7456338086988,16.762612949152803,20.525535744885506,17.7520761374993,-0.024914602087521685,441751.9013306737,88350.38026613474,0.887,1.499146778032336,2.271935277209845,2.689822097654425
33,AADT 20k to 30k,FSUTMS RMSE,7,13105.093166999999,12756.403677838109,1872.1561667142855,1822.3433825483012,-0.3090238066993103,-49.81278416598434,-2.660717361704281,21.3818130158939,17.23390239814114,-0.011961522881661139,1121685.8471372847,160240.83530532639,2.481,4.499796751998949,4.72885738916508,5.054983857468342
34,AADT 30k to 50k,FSUTMS RMSE,5,12039.364300000001,14161.066719530649,2407.8728600000004,2832.21334390613,1.8347274798039979,424.3404839061295,17.6230435981628,20.079665937449757,17.354163434034472,0.8530198956702288,1168826.5663196081,233765.31326392162,3.4050000000000002,9.983975732789716,9.84380858331898,10.69922557467552
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,98162.451975,112230.93019566216,283.7065085982659,324.36685027648025,2.3197063808021623,40.660341678214365,14.331832526193548,53.62124155227248,55.37750543462935,0.8101164927839133,8007342.9245335795,23142.609608478553,101.492194760986,25.096209733269507,44.20663271582291,47.57432163017189
