,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
10,Minor Collector,All,25,32121.02,43190.06133514925,1284.8408,1727.60245340597,1.427814349996559,442.76165340597004,34.4604291368993,91.94714152803597,80.04711153984087,0.5165544952715239,34891136.16198441,1395645.4464793762,15.911188096313332,28.74193702815566,41.062603773710585,41.634746592313974
11,Local Road or Street,All,25,29204.555,30776.430410829573,1168.1822,1231.057216433183,0.21080772470801487,62.875016433182964,5.382295367382157,70.31402561778417,95.06095125419355,0.6942911544855614,16867281.901795954,674691.2760718381,8.112,7.716753336431967,14.89014182658381,15.241068028025266
12,Ramps,All,26,88013.68302899999,130439.30551997913,3385.1416549615383,5016.896366153043,2.382346912744625,1631.754711191505,48.20343954587168,59.929748066889545,52.47849382625313,0.9526317071885183,107006940.20201786,4115651.546231456,3.452,16.755863664363314,28.724337710337107,29.69064078181084
13,Urban Interstates,All,2,65306.659999999996,71935.83234655524,32653.329999999998,35967.91617327762,3.609569374311369,3314.586173277621,10.150836601588939,10.630850444345258,10.162685908839617,-1.0,24100217.802437343,12050108.901218671,2.145,77.15391097915438,77.15391097915438,84.0961590240146
14,Urban Non-Interstate Freeway,All,3,68087.6511,72714.78396701708,22695.883700000002,24238.261322339025,0.1504400969464897,1542.3776223390232,6.79584740002445,17.67504934061323,12.700808877494218,0.9951209710166088,48276604.76085694,16092201.586952314,0.8580000000000001,25.197689719435154,28.8335242831807,30.279257263073188
15,Urban Principal Arterial,All,14,153214.83393000002,142643.32862883405,10943.916709285715,10188.80918777386,-0.3903555723669117,-755.1075215118544,-6.899792291649655,21.30205299896919,11.731843726934633,0.9098597124243236,76088060.78693724,5434861.484781231,2.8179999999999996,28.646611528202893,49.04971900676079,56.192330635461005
16,Urban Minor Arterial,All,120,701111.951192,631578.6511238114,5842.5995932666665,5263.155426031762,-0.9936161364373013,-579.4441672349049,-9.917574497192795,44.22656223106311,42.90729904529885,0.8444663108666942,801234902.9120877,6676957.524267397,19.467,101.59873863720553,191.78172169541008,216.7432657764515
17,Urban Major Collector,All,76,227500.71999999997,200542.85024400332,2993.430526315789,2638.7217137368857,-0.9939916457763478,-354.70881257890323,-11.84957557760549,51.55680842476311,48.83620492528241,0.7653342827999488,181018936.26716924,2381828.1087785424,15.62256645907733,36.38285751738273,77.45303434958704,83.42992253866707
18,Urban Minor Collector,All,1,2239.65,4185.648088892758,2239.65,4185.648088892758,,1945.998088892758,86.88849100943263,86.88849100943263,86.88849100943263,0.0,3786908.5619742665,3786908.5619742665,0.45199999999999996,1.8919129361795264,2.83786940426929,2.909783788366776
19,Urban Local Road or Street,All,16,20663.539999999997,26386.65304566345,1291.4712499999998,1649.1658153539656,0.9226152619869677,357.6945653539658,27.696672717566564,68.84051133588105,114.49376973013273,0.7135558392395552,12646712.416983975,790419.5260614984,3.142,5.087609270809727,10.554822767584835,10.871142893436943
20,Urban Ramps,All,15,66492.745409,97591.2767129551,4432.849693933333,6506.085114197007,2.5954613809251894,2073.2354202636743,46.76981092097581,51.74246828247737,48.6851196851933,0.946527105869414,78913545.2580748,5260903.017204987,1.6639999999999997,11.231194866892627,19.253476914673072,20.047976454103583
21,Rural Interstates,All,4,101473.0,100924.20201545033,25368.25,25231.05050386258,-0.03639682858654873,-137.19949613741846,-0.5408315360240398,2.9699951828066933,2.3524479549341586,0.9926258168807937,2270662.036742139,567665.5091855348,2.372,56.63927059506049,48.54794622433756,50.06340529933059
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,41880.19132,46572.62825374986,20940.09566,23286.31412687493,0.4673224208834706,2346.2184668749323,11.204430509630884,15.598388431887978,10.165221585300342,1.0000000000000002,21337659.48666438,10668829.74333219,0.4389999999999999,11.379078509134489,13.967717224710249,15.369393284321617
24,Rural Minor Arterial,All,19,48146.613275,51928.62225869048,2534.0322776315793,2733.085382036341,0.3639147632106983,199.0531044047616,7.855192144229734,25.99292233458563,19.140714129311174,0.9423540979654079,8243053.227343275,433844.90670227766,6.177,16.537175648563192,21.506595877548104,21.88911009820733
25,Rural Major Collector,All,69,213157.27789,232955.3275622974,3089.235911449275,3376.1641675695278,0.40315087025619467,286.9282561202526,9.288000798412444,64.11080263587371,42.89254966543801,0.9407818362787849,270653512.9301588,3922514.6801472288,36.44244020559534,89.3292279282613,128.55173866458293,141.17265950658387
26,Rural Minor Collector,All,24,29881.37,39004.41324625649,1245.0570833333334,1625.183885260687,1.2573465907467292,380.12680192735365,30.530873404587833,91.43549625330719,79.76205406194123,0.47657088331542197,31104227.600010134,1296009.4833337555,15.459188096313333,26.850024091976135,38.22473436944129,38.72496280394719
27,Rural Local Road or Street,All,9,8541.015,4389.777365166125,949.0016666666666,487.7530405740138,-1.3152138784168252,-461.2486260926527,-48.603563333326015,72.160128421829,60.5137184080795,0.827173009473187,4220569.484811979,468952.16497910884,4.97,2.6291440656222407,4.335319058998975,4.36992513458832
28,Rural Ramps,All,11,21520.937620000004,32848.02880702402,1956.4488745454548,2986.1844370021836,1.4779308521786958,1029.7355624567288,52.632888896520186,81.68405070564378,57.65127674588014,0.9228904179394869,28093394.94394306,2553944.9949039146,1.788,5.524668797470687,9.470860795664034,9.642664327707253
29,AADT < 5k,FSUTMS RMSE,277,605154.234911,626015.6389099237,2184.672328198556,2259.9842559925046,0.557537600970818,75.3119277939486,3.44728712044655,62.717174628869245,54.62175116284388,0.6598906544477442,520026356.4150994,1877351.467202525,91.030194760986,167.19380059499142,277.78713252053234,286.51246620310656
30,AADT 5k to 10k,FSUTMS RMSE,71,507091.50858500006,461955.0400101953,7142.1339237323955,6506.409014228103,-1.7001505474339216,-635.7249095042926,-8.901049970399745,38.33795415861323,32.90354441447236,0.34707972108128293,532319278.8827787,7497454.632151812,11.414000000000001,80.37261221710799,150.23589407023223,167.56719257260988
31,AADT 10k to 15k,FSUTMS RMSE,20,249079.36981999996,241846.5839296452,12453.968490999998,12092.32919648226,-0.3298529392640185,-361.63929451773765,-2.9038076881203,31.15898569179859,25.380944936624626,0.6219592909573621,301170302.00217944,15058515.100108972,4.599,57.85444867226578,92.75177028131509,114.75612916529406
32,AADT 15k to 20k,FSUTMS RMSE,5,87297.06,101103.16901636177,17459.412,20220.633803272354,1.9517309888206522,2761.221803272354,15.815090469669618,21.391125421330006,16.64554285382323,0.241854725026535,69742337.52197713,13948467.504395425,0.887,16.931253992484418,26.27273050678633,30.35793229915198
33,AADT 20k to 30k,FSUTMS RMSE,7,162267.97902,155040.72481510355,23181.13986,22148.67497358622,-0.6820470130836681,-1032.464886413778,-4.453900423573813,16.25651179122359,10.85249044504273,0.04746946705597849,99408230.02841105,14201175.718344435,2.481,55.0141793968894,57.603550311277296,61.23821624381506
34,AADT 30k to 50k,FSUTMS RMSE,5,158328.0044,170240.86698513752,31665.60088,34048.1733970275,1.165539579559243,2382.5725170275,7.524166448179838,11.758833976343265,9.010487685657308,0.9206180218066771,69322463.6257496,13864492.72514992,3.4050000000000002,118.71282021761212,116.87191392576011,125.37002234428317
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,348,1112245.7434959998,1087970.6789201188,3196.1084583218385,3126.3525256325256,-0.36143646771253757,-69.75593268931289,-2.1825270825114367,54.40866521010512,50.190737717055434,0.7708060423799595,1052345635.297878,3023981.710626086,102.44419476098602,247.5664128120994,428.0230265907645,454.07965877571644
38,AADT 10k to 30k,FSUTMS Pct Error,32,498644.40884000005,497990.4777611104,15582.637776250001,15562.2024300347,-0.01490960283808493,-20.43534621530125,-0.13114176501264388,24.60260876490644,20.83793894115337,0.7723076035942943,470320869.55256754,14697527.173517736,7.966999999999999,129.7998820616396,176.62805109937867,206.35227770826106
39,AADT 30k to 50k,FSUTMS Pct Error,5,158328.0044,170240.86698513752,31665.60088,34048.1733970275,1.165539579559243,2382.5725170275,7.524166448179838,11.758833976343265,9.010487685657308,0.9206180218066771,69322463.6257496,13864492.72514992,3.4050000000000002,118.71282021761212,116.87191392576011,125.37002234428317
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,234867.3111,245574.81832902264,26096.367899999997,27286.09092544696,0.30149083922368064,1189.7230254469614,4.5589601970891955,11.035862172162465,7.537510029988725,0.9740344752232953,74647484.60003643,8294164.955559603,5.374999999999999,158.99087129365,154.5353814866726,164.43882158641838
44,Arterials,FSUTMS Pct Error,155,944353.589717,872723.2302650856,6092.603804625806,5630.472453323133,-0.8085006615698539,-462.13135130267347,-7.585120682749803,39.701946042352134,36.75564973703522,0.8885065524250996,906903676.4130328,5850991.460729243,28.901,158.1616043231061,276.3057538044292,310.1940997944414
45,Collectors,FSUTMS Pct Error,170,472779.01789,476688.2391414499,2781.0530464117646,2804.0484655379405,0.06805889871157847,22.995419126175875,0.8268601404725294,60.83255648468652,51.013619351368874,0.8807859126037696,486563585.3593124,2862138.73740772,67.976194760986,154.4540224737997,247.06737678788056,266.2373286375649
46,Internal Counts,All,372,1627737.8559360001,1615141.1256508213,4375.63939767742,4341.777219491455,-0.0902768653464517,-33.862178185964694,-0.7738795432717483,47.23959957996917,48.70009128284355,0.9220664631212674,1589419011.1441941,4272631.750387618,108.50519476098602,431.18760083346126,659.8111692026974,721.2403552086081
47,External Counts,All,13,141480.3008,141060.89801554562,10883.100061538462,10850.838308888126,-0.007227461860006639,-32.26175265033635,-0.2964389968658962,4.085438320296244,4.754557912514539,0.999258027286843,2569957.332001242,197689.02553855706,5.311,64.89151425788978,61.71182241320592,64.56160361965263
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,9278.71,13317.37393913482,9278.71,13317.37393913482,,4038.6639391348217,43.52613605915933,43.52613605915933,43.52613605915933,0.0,16310806.413267994,16310806.413267994,0.9159999999999999,12.198714528247496,13.30768857626999,13.642907103060361
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,10042.14,10793.382464775528,3347.3799999999997,3597.794154925176,0.31081642503025475,250.41415492517626,7.4809001345881345,14.843827295176204,10.208869020699881,0.9022161330469993,740667.1345308117,246889.0448436039,0.44300000000000006,1.5759539493332007,2.3485221313724987,2.3856180686329544
54,Sc 9 NS Mount Vernon,All,4,18535.83,13954.838067619985,4633.9575,3488.7095169049962,-0.6901444794214979,-1145.2479830950042,-24.714253056809522,44.711371173406896,25.80882481492503,0.926000850904491,17171176.86107512,4292794.21526878,0.71,2.353343480997125,5.648024354393099,6.032539039299384
55,Sc 10 EW Mount Vernon,All,4,24949.11,30461.541189482217,6237.2775,7615.385297370554,0.5157465973549382,1378.1077973705542,22.094700730736353,32.497370849040486,28.691030028784798,0.8988264854985192,16434124.669678615,4108531.167419654,0.602,4.798139624983947,11.353771179107344,14.01456771776696
56,Sc 11 EW West Sedro-Woolley,All,1,14195.42427,15004.741080764094,14195.42427,15004.741080764094,,809.316810764094,5.70125130021277,5.70125130021277,5.701251300212769,0.0,654993.7001853645,654993.7001853645,0.131,1.9656210815800965,2.3587452978961156,2.48254214989321
57,Sc 12 EW Fidalgo Bay,All,2,33080.7894,39315.519098454395,16540.3947,19657.759549227198,0.12330145725769172,3117.364849227197,18.84697980772609,28.337458352576373,48.51685483776467,1.0,43938327.642527595,21969163.821263798,1.011,17.587625229072362,19.272248393378774,20.223131250577946
58,Sc 13 Sedro-Woolley Cordon,All,7,46438.666482,48216.745571884676,6634.095211714286,6888.106510269239,0.06614539710600377,254.0112985549531,3.828876289059397,40.260506251764966,50.67691204310319,0.9363801223737367,49936707.3955545,7133815.342222071,4.593999999999999,26.181312318049542,33.92117623711522,39.373456722898524
59,Sc 14 NS Bow Hill Rd,All,4,6824.2905599999995,4971.725800753444,1706.0726399999999,1242.931450188361,-0.4629431172093307,-463.1411898116389,-27.146627813669113,58.27248797167539,55.426210919960525,0.7453470251770833,3953503.7016359614,988375.9254089904,5.4350000000000005,5.603096009387737,6.879360306535962,6.918336334033507
60,Sc 15 Anacortes,All,7,34088.1045,35137.67643912355,4869.729214285714,5019.668062731936,0.05504837103112345,149.93884844622153,3.0789976577417226,26.414981183793124,33.24498816121859,0.9634027622626904,11582659.153988468,1654665.593426924,1.7119999999999997,5.7230279597332165,10.050503150688208,10.659373485568624
61,Sc 16 Outer Mount Vernon,All,5,12806.21723,10037.77944359499,2561.243446,2007.5558887189982,-0.4542245357473252,-553.6875572810018,-21.617919926577795,51.276722585756914,37.950992848893456,0.8053547089847325,8624069.393161934,1724813.8786323867,4.405,7.596346151625555,10.425350886815796,10.551480101660285
