,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,427797.0252077,426650.3206446717,1116.9635122916447,1113.969505599665,-0.0323727516449601,-2.9940066919798483,-0.2680487463585201,43.49143756493147,45.95389275948805,0.9301244567422354,90382483.94536853,235985.59776858625,112.864194760986,119.37561946952805,175.80762749293547,191.49330648735372
1,Freeways,All,9,52076.5707,57880.940804543876,5786.285633333333,6431.2156449493195,0.7259392369604267,644.9300116159866,11.145837804838173,14.981847741104433,10.94134182113651,0.968212234861631,6763523.512862124,751502.612540236,5.374999999999999,37.1964039110346,36.18125608742341,38.496906232604765
2,Non-Freeways,All,374,375720.4545077,368769.37984012783,1004.6001457425134,986.0143845992723,-0.2563860342694248,-18.585761143241143,-1.850065543192228,47.06773981700035,46.7964407767211,0.8863580000496578,83618960.4325064,223580.10810830587,107.48919476098601,82.17921555849345,139.62637140551203,152.99640025474895
3,Urban,All,247,318604.5380357,306245.1220296407,1289.8969151242914,1239.85879364227,-0.43761890590961766,-50.038121482021324,-3.879234138427238,41.84191994690601,45.58055591215307,0.9114293970425428,71949895.90563665,291295.12512403505,46.16856645907733,69.4179315148236,112.05356624156094,123.95475940631756
4,Rural,All,136,109192.487172,120405.19861503094,802.8859350882352,885.3323427575805,0.5417629530922009,82.44640766934526,10.268757250092394,45.853221607614955,46.63193835722142,0.9677018124373339,18432588.03973188,135533.73558626382,66.69562830190867,49.95768795470446,63.754061251374495,67.53854708103614
5,Interstates,All,6,36838.551,40509.62828010769,6139.7585,6751.604713351281,0.716684789399578,611.8462133512812,9.965313999749032,11.665778921584605,10.29754882229014,0.9637337539708127,3078089.9869290236,513014.99782150396,4.5169999999999995,31.249346824897444,29.336245688781993,31.30134216298567
6,Non-Interstate Freeway,All,3,15238.0197,17371.312524436187,5079.3399,5790.437508145395,0.31352132355153456,711.0976081453955,13.999803560013683,21.821087349654626,12.228927818829249,0.9943202509269421,3685433.5259331,1228477.8419777,0.8580000000000001,5.947057086137156,6.845010398641407,7.195564069619088
7,Principal Arterial,All,16,45974.801606,44892.98499835701,2873.425100375,2805.811562397313,-0.12890550054519853,-67.61353797768697,-2.353064221818866,20.598563152889373,13.493628032840888,0.916219264259947,5605232.089424631,350327.0055890394,3.2569999999999997,9.48529520299255,14.954547654524655,17.025268850480526
8,Minor Arterial,All,138,185594.51742500003,168689.37501309736,1344.8878074275365,1222.3867754572273,-0.9826838920777141,-122.50103197030921,-9.10864321125981,43.039803417207935,38.83256995921332,0.849815642875538,46237224.557824805,335052.3518682957,25.04,28.580903390133376,52.35330664226017,58.80799229134202
9,Major Collector,All,144,108306.54048,106293.90161097789,752.1287533333333,738.1520945206798,-0.16066272518877853,-13.976658812653454,-1.8582800817959406,53.692520111088456,45.15766320816393,0.8700519000748159,23484128.74277991,163084.22738041604,51.71700666467267,30.698064112216567,50.98033667712331,55.353937566189785
10,Minor Collector,All,25,8203.039999999999,11194.111989855353,328.12159999999994,447.76447959421415,1.5238303766926071,119.64287959421421,36.46296970215135,88.95861446075631,77.29137500182352,0.5566876420357117,2130029.7542418167,85201.19016967267,15.911188096313332,7.528640814832389,10.766548454158507,10.916925858842017
11,Local Road or Street,All,25,7189.915,8063.425379505114,287.5966,322.53701518020455,0.4663471195211923,34.940415180204525,12.149105789221613,68.23308361229762,83.45357982473377,0.7331040673505473,962714.4724692673,38508.57889877069,8.112,2.052769472195274,3.9998447212340276,4.100988727470671
