,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,1128465.2256647001,1118610.1741584637,2946.3844012133163,2920.653196236198,-0.09778329469509478,-25.731204977118523,-0.8733145942030665,45.73283862459595,49.17658745966017,0.933497477223775,695398748.3976469,1815662.5284533862,112.864194760986,316.1512834986645,458.03933400725566,499.6711575756071
1,Freeways,All,9,156875.63700000002,159259.3477332277,17430.626333333334,17695.483081469745,0.10012500382139036,264.8567481364116,1.5194907117589613,9.351227852537649,7.660994332617865,0.9753166034206682,23911442.33534901,2656826.92614989,5.374999999999999,103.61435091975667,100.60426626076823,107.05725097720695
2,Non-Freeways,All,374,971589.5886646999,959350.8264252361,2597.8331247719248,2565.1091615648024,-0.16215014826293134,-32.723963207122324,-1.2596637903751153,51.57887344305708,50.17562579694194,0.8852883312437803,671487306.0622979,1795420.604444647,107.48919476098601,212.53693257890782,357.4350677464875,392.61390659840015
3,Urban,All,247,832757.7846816999,795535.0102435695,3371.489006808502,3220.789515156152,-0.46919164857318757,-150.69949165234993,-4.469820051259908,43.41654144420876,49.17848645689008,0.9180053065354318,529237852.4134125,2142663.3700947873,46.16856645907733,184.25229584921496,291.76257391626876,322.5116263359251
4,Rural,All,136,295707.440983,323075.16391489434,2174.319418992647,2375.5526758448113,0.44983184339837523,201.23325685216423,9.254999752768374,50.83602843055081,49.17313854557352,0.9614686813309671,166160895.98423436,1221771.2940017232,66.69562830190867,131.89898764944957,166.27676009098695,177.15953123968205
5,Interstates,All,6,112177.86,113101.57092632799,18696.31,18850.261821054664,0.06321934607406915,153.95182105466301,0.8234342555010213,6.005453993993372,4.557129732617115,0.9664018361105897,7564056.075942107,1260676.0126570177,4.5169999999999995,87.54349432674267,82.25207769099798,87.78752223915244
6,Non-Interstate Freeway,All,3,44697.777,46157.77680689971,14899.259,15385.925602299903,0.07213919886297078,486.6666022999034,3.2663812495635076,15.667469757731102,13.868723532619361,0.9946673778166015,16347386.259406898,5449128.753135633,0.8580000000000001,16.070856593014017,18.352188569770256,19.269728738054518
7,Principal Arterial,All,16,127084.07799300001,122398.31342894692,7942.754874562501,7649.894589309182,-0.20053949434229526,-292.8602852533186,-3.6871373960089606,19.725945377831486,11.594353771701915,0.9267177794677136,39276967.974880494,2454810.498430031,3.2569999999999997,25.837040911675306,40.74443729890035,46.36689233996922
8,Minor Arterial,All,138,469772.72022799996,432560.4312337839,3404.15014657971,3134.4958785056806,-0.7922278354849719,-269.65426807402946,-7.921338850019945,47.326667234940935,41.030145908901396,0.8423904197048606,358185784.2784362,2595549.1614379436,25.04,74.27375919523713,134.3658228851802,150.61460741913868
9,Major Collector,All,144,278077.520775,273396.8771532545,1931.0938942708333,1898.5894246753787,-0.12697505766363154,-32.504469595454566,-1.683215388536455,62.11772290554081,47.90395886757829,0.8866428335037342,207205046.12118122,1438923.9313970918,51.71700666467267,78.99929608077456,129.0763314911688,141.18206653924392
10,Minor Collector,All,25,20058.13,26746.08173151085,802.3252,1069.843269260434,1.3639700586271581,267.518069260434,33.342847670799074,96.71848537767916,84.03338481599857,0.45571367760848397,15054275.112504292,602171.0045001716,15.911188096313332,17.71582888215277,25.301844644797313,25.655512662289524
11,Local Road or Street,All,25,18887.395,19305.12766597985,755.4958,772.205106639194,0.08566257818706004,16.709306639193983,2.2117007982299812,74.95854395251725,101.52651570995317,0.6558277198820331,8017637.213499201,320705.48853996804,8.112,4.79744959752843,9.237675006658598,9.454333817555893
12,Ramps,All,26,57709.7446687,84943.99521176005,2219.6055641807693,3267.076738913848,2.3181846090660905,1047.471174733079,47.19177099016187,58.44059304371645,53.1094870077151,0.9531309650562393,43747595.36179658,1682599.8216075609,3.452,10.913557911539641,18.708956419782247,19.34049382020293
13,Urban Interstates,All,2,44049.020000000004,47087.33406228495,22024.510000000002,23543.667031142475,1.8516260256901873,1519.157031142473,6.89757470718973,7.485997196742873,6.876383874307868,0.9999999999999998,5436780.831925254,2718390.415962627,2.145,50.503577876529796,50.5035778765298,55.048012285037665
14,Urban Non-Interstate Freeway,All,3,44697.777,46157.77680689971,14899.259,15385.925602299903,0.07213919886297078,486.6666022999034,3.2663812495635076,15.667469757731102,13.868723532619361,0.9946673778166015,16347386.259406898,5449128.753135633,0.8580000000000001,16.070856593014017,18.352188569770256,19.269728738054518
15,Urban Principal Arterial,All,14,99864.971283,92266.70392427951,7133.212234500001,6590.478851734251,-0.42910030281509876,-542.7333827657494,-7.608541074115287,21.046433229102774,11.863167510347598,0.9159001020170037,31554066.681176513,2253861.9057983225,2.8179999999999996,18.481309139477037,31.71244615256251,36.42827337502332
16,Urban Minor Arterial,All,120,441854.26437999995,401090.1502325782,3682.118869833333,3342.4179186048186,-0.8990103163921,-339.70095122851444,-9.22569214186968,46.65197387559474,43.84911464659078,0.8352525547865419,354092642.5988235,2950772.0216568625,19.467,64.75107006839016,121.86753433706812,137.87697446830853
17,Urban Major Collector,All,76,143911.895,125743.44486446981,1893.5775657894735,1654.5190113746028,-1.0405222632752313,-239.05855441487074,-12.624703562919645,54.8329867123288,50.66319309593229,0.7446317721083346,81933894.0617564,1078077.5534441632,15.62256645907733,22.664464710416706,48.24399115362868,52.04081680256331
18,Urban Minor Collector,All,1,1446.75,2682.2754225625076,1446.75,2682.2754225625076,,1235.5254225625076,85.40006376792864,85.40006376792864,85.40006376792864,0.0,1526523.069798263,1526523.069798263,0.45199999999999996,1.2123884909982532,1.8185827364973801,1.8650117095562686
19,Urban Local Road or Street,All,16,13423.835,16815.042940970998,838.9896875,1050.9401838106874,0.8271172551014703,211.9504963106874,25.262586592959455,71.33465645669898,122.3642775722388,0.6878676133995426,5731052.358406343,358190.7724003964,3.142,3.225156184794441,6.6754426006214045,6.874187145470424
20,Urban Ramps,All,15,43509.27201869999,63692.281989523806,2900.618134579999,4246.15213263492,2.5422049987884874,1345.533998054921,46.38783651022545,50.83652739968071,51.341195570334065,0.9463631890368148,32615506.55211947,2174367.1034746314,1.6639999999999997,7.343472785594521,12.588810489590609,13.108621811911037
21,Rural Interstates,All,4,68128.84,66014.23686404305,17032.21,16503.559216010763,-0.20836482299606382,-528.6507839892365,-3.1038296497591125,4.281646853778218,3.39750266177174,0.9972443824013955,2127275.244016853,531818.8110042133,2.372,37.03991645021287,31.748499814468175,32.73950995411477
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,27219.10671,30131.609504667398,13609.553355,15065.804752333699,0.4433659788479591,1456.251397333699,10.70021446955633,14.43880900721124,9.712657601182109,0.9999999999999998,7722901.293703981,3861450.6468519904,0.4389999999999999,7.3557317721982685,9.03199114633785,9.938618964945906
24,Rural Minor Arterial,All,18,27918.455848,31470.281001205687,1551.025324888889,1748.3489445114271,0.5416488626939093,197.32361962253822,12.722140409710843,30.744911499918047,22.237020990972205,0.9408091532493451,4093141.6796127073,227396.75997848375,5.5729999999999995,9.522689126846945,12.498288548112052,12.737632950830157
25,Rural Major Collector,All,68,134165.625775,147653.4322887847,1973.0239084558823,2171.374004246834,0.41540473489485824,198.35009579095163,10.053101482494622,68.79212600767103,44.82010884765325,0.942800734604684,125271152.05942483,1842222.8244033065,36.09444020559534,56.334831370357854,80.83234033754012,89.14124973668059
26,Rural Minor Collector,All,24,18611.379999999997,24063.806308948348,775.4741666666665,1002.6585962061812,1.195330172403506,227.18442953951467,29.29619570901434,96.81437842449371,83.97643985966816,0.4024643263712689,13527752.042706026,563656.3351127511,15.459188096313333,16.503440391154516,23.483261908299934,23.790500952733254
27,Rural Local Road or Street,All,9,5463.5599999999995,2490.0847250088514,607.0622222222222,276.67608055653903,-1.5417253993874909,-330.38614166568317,-54.423769025894266,83.03079558310404,64.4816057325565,0.7485977264984888,2286584.855092859,254064.98389920653,4.97,1.5722934127339874,2.5622324060371966,2.580146672085468
28,Rural Ramps,All,11,14200.47265,21251.71322223624,1290.952059090909,1931.9739292942038,1.388301558765758,641.0218702032948,49.65497097194327,77.92590847220704,55.52079351323472,0.9288418509217408,11132088.809677107,1012008.0736070097,1.788,3.5700851259451216,6.1201459301916366,6.23187200829189
29,AADT < 5k,FSUTMS RMSE,275,378174.21784169995,390681.6186730097,1375.1789739698181,1420.660431538217,0.5213593700226878,45.48145756839881,3.3073118793479326,65.02460397852934,56.881397675559484,0.6526420775591495,219890553.57186174,799602.0129885882,90.07819476098601,102.884980275034,171.45480870350391,176.92610937712607
30,AADT 5k to 10k,FSUTMS RMSE,71,320973.98680499993,293538.3429082499,4520.76037753521,4134.3428578626745,-1.5553159650353219,-386.4175196725355,-8.547622244982081,40.916086205352634,34.55080583625945,0.3075092599241331,242923480.24786595,3421457.4682798022,11.414000000000001,51.45080297646048,95.84184600551177,106.97992152414227
31,AADT 10k to 15k,FSUTMS RMSE,20,160872.37899799997,157018.57213726194,8043.618949899998,7850.928606863097,-0.2530819203335417,-192.69034303690114,-2.3955677691481987,33.09850665914238,26.68474642207069,0.6101439282804442,141758716.44063926,7087935.822031963,4.599,37.6828502530526,60.0913746385893,74.51369987311845
32,AADT 15k to 20k,FSUTMS RMSE,5,56272.92,65775.20511001266,11254.583999999999,13155.041022002531,1.9004728659891443,1900.4570220025325,16.886070795708957,23.172405273181152,18.783833822983247,0.25700926928267315,34007219.85775623,6801443.971551245,0.887,10.910296693014105,16.986704338826474,19.65927137533069
33,AADT 20k to 30k,FSUTMS RMSE,7,105969.44791999999,100688.57496360716,15138.492559999999,14384.082137658164,-0.8245804284451503,-754.4104223418344,-4.983391968201584,15.016790116605181,10.16937782517698,0.09485151917146854,36175748.45665303,5167964.065236147,2.481,35.74957733373807,37.418135943015834,39.79471920807377
34,AADT 30k to 50k,FSUTMS RMSE,5,106202.27410000001,110907.86036632251,21240.454820000003,22181.572073264502,0.7234253323099894,941.1172532644996,4.43077731263242,9.566165845165376,8.068335912799016,0.8414585244037851,20643029.82287073,4128605.964574146,3.4050000000000002,77.47277596736527,76.24646437780838,81.79743621781584
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,699148.2046467001,684219.9615812595,2020.6595510020234,1977.5143398302298,-0.34618621415191353,-43.14521117179356,-2.135204376729287,57.23636735268285,52.2991085987089,0.7566369375113003,462814033.8197278,1337612.8145078837,101.492194760986,154.3357832514945,267.29665470901574,283.90603090126837
38,AADT 10k to 30k,FSUTMS Pct Error,32,323114.746918,323482.3522108818,10097.3358411875,10108.823506590057,0.012629871891804765,11.487665402557468,0.11376927125369793,25.487450814208124,21.83749194789278,0.7682504934755776,211941684.7550485,6623177.648595266,7.966999999999999,84.34272427980477,114.49621492043161,133.96769045652292
39,AADT 30k to 50k,FSUTMS Pct Error,5,106202.27410000001,110907.86036632251,21240.454820000003,22181.572073264502,0.7234253323099894,941.1172532644996,4.43077731263242,9.566165845165376,8.068335912799016,0.8414585244037851,20643029.82287073,4128605.964574146,3.4050000000000002,77.47277596736527,76.24646437780838,81.79743621781584
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,156875.63700000002,159259.3477332277,17430.626333333334,17695.483081469745,0.10012500382139036,264.8567481364116,1.5194907117589613,9.351227852537649,7.660994332617865,0.9753166034206682,23911442.33534901,2656826.92614989,5.374999999999999,103.61435091975667,100.60426626076823,107.05725097720695
44,Arterials,FSUTMS Pct Error,154,596856.798221,554958.744662731,3875.6934949415586,3603.6282120956557,-0.7280991909640594,-272.06528284590286,-7.01978325171984,41.45132651701915,37.97188179075081,0.8834656818341807,397462752.25331664,2580926.962683874,28.297,100.11080010691242,175.11026018408052,196.98149975910792
45,Collectors,FSUTMS Pct Error,169,298135.650775,300142.9588847654,1764.1162767751478,1775.9938395548247,0.053217993467953334,11.877562779676964,0.6732868425991437,65.00689644926342,53.24854850491857,0.8781564939009764,222259321.2336855,1315143.912625358,67.62819476098599,96.71512496292733,154.3781761359661,166.83757920153346
46,Internal Counts,All,372,1038112.9606647,1030125.9035281241,2790.626238345968,2769.155654645495,-0.08760565956611277,-21.47058370047307,-0.7693822771909039,48.917763115909885,50.469467912068076,0.9201381676399288,693233379.0584645,1863530.5888668401,108.50519476098602,275.4267380003724,419.9519294485087,459.75232418379653
47,External Counts,All,11,90352.265,88484.27063033976,8213.842272727272,8044.02460275816,-0.050788475692176496,-169.8176699691121,-2.067457157449493,5.401610812357934,5.453721250956567,0.9992824595243939,2165369.339182446,196851.75810749506,4.359,40.72454549829212,38.087404558747025,39.91883339181062
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,5873.99,8661.315522983818,5873.99,8661.315522983818,,2787.325522983818,47.45199639399826,47.45199639399826,47.45199639399825,0.0,7769183.571077013,7769183.571077013,0.9159999999999999,7.933765019053176,8.655016384421646,8.873516640518796
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,6036.629999999999,6870.739348378376,2012.2099999999998,2290.2464494594587,0.5701632905151287,278.03644945945894,13.817466837927402,23.755046249990087,15.921469932001516,0.7583367354588505,685456.0615153986,228485.3538384662,0.44300000000000006,1.0032762733972516,1.4952636437539086,1.5188939328265818
54,Sc 9 NS Mount Vernon,All,4,11844.945,8826.393692944383,2961.23625,2206.5984232360956,-0.6931417717541286,-754.6378267639043,-25.48387778124438,47.5859424632026,26.095391694723734,0.9349796717858304,7942613.981703571,1985653.4954258928,0.71,1.4897731636592741,3.5754555927822587,3.816695107526476
55,Sc 10 EW Mount Vernon,All,4,15645.390000000003,19369.765435986577,3911.3475000000008,4842.441358996644,0.5410803775849525,931.0938589966436,23.80493829803267,34.35484368096922,29.984684217565604,0.8961289603531449,7222519.934671536,1805629.983667884,0.602,3.034445400870005,7.180613679800636,8.882884144914156
56,Sc 11 EW West Sedro-Woolley,All,1,9463.229533,9588.783615710578,9463.229533,9588.783615710578,,125.55408271057786,1.3267572372914338,1.3267572372914338,1.3267572372914338,0.0,15763.827685294626,15763.827685294626,0.131,1.2561306536580858,1.507356784389703,1.5865453204596227
57,Sc 12 EW Fidalgo Bay,All,2,21810.5241,25153.447517990346,10905.26205,12576.723758995173,0.1017418113074482,1671.4617089951735,15.327111823004506,23.664892394075096,55.49771508362863,1.0000000000000002,13320216.256228957,6660108.128114479,1.011,11.245764281753896,12.281820705059491,12.891691104856454
