,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
25,Rural Major Collector,All,68,18765.408725,18938.29574050815,275.9618930147059,278.50434912511986,0.04582304942626692,2.54245611041398,0.9213069538838442,46.31152901626521,38.86730367397903,0.9366485549676292,1110670.8741531419,16333.39520813444,36.09444020559534,7.371051845589246,10.69706943528963,11.6549581754894
26,Rural Minor Collector,All,24,2741.315,3574.1721197367515,114.22145833333333,148.92383832236465,1.2889175666605743,34.702379989031314,30.381664264659538,86.9717945899831,75.44099486202978,0.5074444314146812,236844.61025464398,9868.525427276832,15.459188096313333,2.468094534896944,3.519381403218436,3.5654008814728844
27,Rural Local Road or Street,All,9,791.615,502.06085483127316,87.95722222222223,55.78453942569702,-0.8533378032664537,-32.17268279652521,-36.577647615157225,51.91585642517142,51.72415931046854,0.9087605771248141,18766.598634878832,2085.177626097648,4.97,0.2661469282111237,0.45195671337131604,0.45668433733630887
28,Rural Ramps,All,11,1810.14652,2593.325738933555,164.55877454545455,235.7568853575959,1.473821187178163,71.19811081214135,43.26606770669342,74.21238524412308,59.48325978775415,0.7273311047235189,164054.27616953047,14914.02510632095,1.788,0.430823789237683,0.7385550672645995,0.7513509395130682
29,AADT < 5k,FSUTMS RMSE,275,54184.52682,55549.93973366867,197.03464298181817,201.99978084970425,0.4224207286586627,4.965137867886085,2.5199314154842583,57.31743495692549,52.979029016901016,0.6853488527112935,3507449.0418075128,12754.360152027319,90.07819476098601,14.874454158640962,24.946597455650004,25.73998755605624
30,AADT 5k to 10k,FSUTMS RMSE,71,43977.92515500001,41027.08000103994,619.407396549296,577.8461971977456,-1.379474892866098,-41.561199351550385,-6.70983258887234,34.68203956657124,30.27935994888496,0.34937575652270275,3276577.0245955014,46148.972177401425,11.414000000000001,6.895368094638623,13.124441643426856,14.68772933410886
31,AADT 10k to 15k,FSUTMS RMSE,20,21613.36838,19277.01162399399,1080.668419,963.8505811996995,-1.6114855837139022,-116.8178378003006,-10.809776222423372,27.41245404070211,22.224147686914822,0.4102653164813725,1755135.8972447184,87756.79486223593,4.599,4.547131592346452,7.450032773255384,9.222281257501574
32,AADT 15k to 20k,FSUTMS RMSE,5,7240.686,7942.5809114769,1448.1372,1588.51618229538,1.6214558092729736,140.37898229538018,9.693762600351693,14.614945054520755,11.204860848263545,0.16545339475400653,223966.87897678494,44793.37579535699,0.887,1.364357432075582,2.097330324857257,2.4302636737824823
33,AADT 20k to 30k,FSUTMS RMSE,7,13105.093166999999,12125.7371231456,1872.1561667142855,1732.2481604493714,-0.9319479918936284,-139.9080062649141,-7.473094859947429,22.14169120489292,16.727344094325662,-0.1300300611808685,1202828.6526110102,171832.66465871574,2.481,4.357444759333849,4.546289762573505,4.836645521476255
34,AADT 30k to 50k,FSUTMS RMSE,5,12039.364300000001,13547.22019185462,2407.8728600000004,2709.444038370924,1.5678319264993434,301.57117837092346,12.52438130686532,14.090432080381257,12.546058259992524,0.8632451454187549,575553.5399618496,115110.70799236992,3.4050000000000002,9.44626746317866,9.298258332131848,9.975960551800702
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,98162.451975,96577.0197347086,283.7065085982659,279.1243344933775,-0.27575629491860487,-4.582174104888395,-1.61511067459395,49.35559653749115,48.321004439360145,0.7972591192406178,6784026.066403015,19607.01175260987,101.492194760986,21.76982225327959,38.071039099076856,40.4277168901651
38,AADT 10k to 30k,FSUTMS Pct Error,32,41959.147547,39345.32965861649,1311.22336084375,1229.5415518317652,-0.8024725270952057,-81.6818090119848,-6.229435155839806,24.04881829262707,19.29995833249668,0.7218496883890257,3181931.4288325137,99435.35715101605,7.966999999999999,10.268933783755882,14.093652860686147,16.48919045276031
39,AADT 30k to 50k,FSUTMS Pct Error,5,12039.364300000001,13547.22019185462,2407.8728600000004,2709.444038370924,1.5678319264993434,301.57117837092346,12.52438130686532,14.090432080381257,12.546058259992524,0.8632451454187549,575553.5399618496,115110.70799236992,3.4050000000000002,9.44626746317866,9.298258332131848,9.975960551800702
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,17732.5642,19659.332490611047,1970.2849111111111,2184.370276734561,0.6873344685877691,214.08536562344966,10.86570599085183,13.72892777897639,10.713622064641546,0.9823183977129376,658527.3444259705,73169.70493621894,5.374999999999999,12.68403823499914,12.33768298379764,13.129543652195455
44,Arterials,FSUTMS Pct Error,154,82282.22929530001,75344.16088067749,534.3001902292209,489.2477979264772,-0.960151753462139,-45.052392302743726,-8.432037481292255,38.35182482513438,35.40921377020526,0.8822867301378604,6466413.083385572,41989.69534665956,28.297,13.33388104798134,23.696742295730314,26.662419935210345
45,Collectors,FSUTMS Pct Error,169,42053.638725,41375.35689934453,248.83809896449702,244.8245970375416,-0.14871413604816877,-4.013501926955428,-1.6128968769883,51.07427370102513,48.993068589242995,0.876156608742893,2729762.436341026,16152.440451722046,67.62819476098599,13.417773088933231,21.744062808545344,23.305655589640526
46,Internal Counts,All,372,142087.57082199998,138619.708575833,381.9558355430107,372.63362520385215,-0.30897384176871,-9.322210339158573,-2.440651371618809,43.60945505679634,45.91850562100792,0.9187473327844927,10321208.671690505,27745.18460131856,108.50519476098602,36.50567281656304,56.80370571036842,62.004368964664486
47,External Counts,All,11,10073.392999999998,10849.861009346721,915.7629999999998,986.3510008497019,0.18289000138900238,70.5880008497021,7.708107976594611,15.453616948971163,28.88294572213841,0.9933270322766847,220302.3635068721,20027.487591533827,4.359,4.979350683651084,4.659244581526427,4.888498930061628
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,886.69,1038.6368673246525,886.69,1038.6368673246525,,151.94686732465243,17.13641377760575,17.13641377760575,17.13641377760575,0.0,23087.85048977553,23087.85048977553,0.9159999999999999,0.9513913704693816,1.0378814950575073,1.0642382397601071
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,989.0550000000001,934.8951914985178,329.685,311.6317304995059,-0.26774907525047353,-18.053269500494082,-5.475914736944078,10.608131103607565,10.898948896249493,0.9476213474888442,3669.4196960380586,1223.1398986793529,0.44300000000000006,0.13634593712514453,0.20394289931339807,0.20720439659655882
54,Sc 9 NS Mount Vernon,All,4,1548.45,1269.1196768265777,387.1125,317.2799192066444,-0.4910323566877975,-69.83258079335559,-18.039350523001865,34.43040965801737,22.05734133444125,0.8791790429650591,71058.94601899237,17764.736504748093,0.71,0.21379573728891962,0.5131097694934071,0.5498285492670936
55,Sc 10 EW Mount Vernon,All,4,2154.3450000000003,2766.4556072663772,538.5862500000001,691.6139018165943,0.6714845771914852,153.02765181659424,28.41284043485964,39.62922713123101,35.90448536967107,0.8696705067365422,182222.38226447973,45555.59556611993,0.602,0.4439492229968045,1.0507450599490409,1.3037162531036055
56,Sc 11 EW West Sedro-Woolley,All,1,1154.0711,1233.2360564341004,1154.0711,1233.2360564341004,,79.16495643410053,6.859625584082345,6.859625584082345,6.859625584082345,0.0,6267.090327213035,6267.090327213035,0.131,0.16155392339286714,0.1938647080714406,0.20448774022900582
57,Sc 12 EW Fidalgo Bay,All,2,2610.6513,3129.9990202290933,1305.32565,1564.9995101145466,0.13150792598335784,259.67386011454664,19.893415877834517,29.651780108170094,33.50858002110782,1.0,299618.952607911,149809.4763039555,1.011,1.4029286180172973,1.5545676959611308,1.6314102545781355
58,Sc 13 Sedro-Woolley Cordon,All,7,4091.2271,3938.7674567581935,584.4610142857143,562.6810652511705,-0.07126905314628844,-21.779949034543847,-3.726501597572203,28.468734259410443,40.867120560217856,0.9529488903167779,193796.28694604902,27685.183849435572,4.593999999999999,2.170667024381475,2.8388579006651025,3.259097917227699
59,Sc 14 NS Bow Hill Rd,All,4,649.32844,483.18489067637586,162.33211,120.79622266909396,-0.44576997137208774,-41.535887330906036,-25.58698173202211,47.574509038724756,53.16977731619548,0.8471016331712927,23857.091099045952,5964.272774761488,5.4350000000000005,0.5445453335464925,0.6675743745357411,0.671333606492663
60,Sc 15 Anacortes,All,7,2848.1829000000002,3044.3852946280435,406.88327142857145,434.91218494686336,0.12560016904052426,28.028913518291915,6.888686629922657,20.768179075076933,30.148009125538263,0.981520239829713,49984.40757007994,7140.6296528685625,1.7119999999999997,0.49530203653639454,0.8740422106557378,0.926199488525687
61,Sc 16 Outer Mount Vernon,All,5,1144.34755,914.9755342593303,228.86951,182.99510685186607,-0.4199320458661035,-45.87440314813392,-20.043911986412663,48.30961262753842,37.204946319270384,0.855525905368149,61124.17270506536,12224.834541013071,4.405,0.6943593592623082,0.960461334640942,0.972181660771799
