,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
10,Minor Collector,All,25,3859.85,5862.0795992017165,154.394,234.48318396806866,1.9176420647602166,80.08918396806865,51.8732489397701,100.0207735581939,91.90466794027485,0.6756010116786217,596185.3015390199,23847.412061560797,15.911188096313332,3.894893321192372,5.558330179260345,5.645839845401317
11,Local Road or Street,All,25,3127.2450000000003,4455.2501346586505,125.08980000000001,178.210005386346,1.4461724427626297,53.120205386346,42.46565698110157,102.02112912601677,135.23534826402016,0.660846049422481,407159.01643757854,16286.36065750314,8.112,1.1195693899688628,2.15728356321827,2.217511538035068
12,Ramps,All,26,9852.298364999999,17112.982438092575,378.93455249999994,658.1916322343297,2.9456550505652883,279.2570797343298,73.69533284625183,97.24649053470445,76.30488001803212,0.9356636887229016,3530609.110575278,135792.65809904915,3.452,2.1665830081914694,3.7141422997568045,3.8628587158698333
13,Urban Interstates,All,2,6370.721,8980.75623018097,3185.3605,4490.378115090485,12.709814564030385,1305.0176150904854,40.96922828956049,41.12149347368775,40.981298181890224,-1.0,3431507.359981988,1715753.679990994,2.145,9.631554630289287,9.631554630289287,10.705504753240144
14,Urban Non-Interstate Freeway,All,3,8151.8544,10319.429690799876,2717.2848,3439.809896933292,0.5478277165525919,722.5250969332919,26.58996572362573,37.13975349058923,23.544359149242588,0.9983617106008867,3055410.7850706624,1018470.2616902208,0.8580000000000001,3.551027544872496,4.070916980936226,4.304236658019374
15,Urban Principal Arterial,All,14,17317.949388,19805.266567363993,1236.9963848571429,1414.6618976688567,0.7114892743545959,177.66551281171382,14.362654166708166,29.87699524215294,20.050195545074647,0.8802347890262403,1912223.857721395,136587.41840867107,2.8179999999999996,4.011175471839269,6.755174361367787,7.917877959834881
16,Urban Minor Arterial,All,120,85767.170602,87731.82279085732,714.7264216833333,731.0985232571443,0.22686827003939491,16.372101573810937,2.2906808923127735,46.963893200133505,56.18652183670579,0.8222546357580189,13520386.414061148,112669.8867838429,19.467,14.02022221636146,26.446063681567175,30.32993161650468
17,Urban Major Collector,All,76,25983.579999999994,30299.433633942357,341.8892105263157,398.6767583413468,1.2114697092355036,56.787547815031076,16.609926861280712,57.90501110962861,75.23901381837578,0.787325950497182,2978630.838709624,39192.51103565295,15.62256645907733,5.5952115228831545,11.88290976052771,12.96556997599948
18,Urban Minor Collector,All,1,275.85,669.1185492328921,275.85,669.1185492328921,,393.26854923289204,142.56608636320175,142.56608636320175,142.56608636320175,0.0,154660.15181574362,154660.15181574362,0.45199999999999996,0.30244158425326717,0.45366237637990087,0.46892712540412296
19,Urban Local Road or Street,All,16,2209.17,3857.293514673269,138.073125,241.0808446670793,2.243248035870925,103.0077196670793,74.60374324625396,109.16438131769746,174.4854539582949,0.7090302875220929,363496.47767761484,22718.529854850927,3.142,0.7538721473553543,1.559810207187913,1.6147469632868523
20,Urban Ramps,All,15,7179.142425,12979.511986035628,478.609495,865.3007990690419,3.6719028328062198,386.6913040690419,80.79474145598425,90.17477025112625,81.8676964834712,0.9122492014910143,2793984.3454307523,186265.62302871683,1.6639999999999997,1.447351722929964,2.4811743821656513,2.6019935278863615
21,Rural Interstates,All,4,11392.537,11050.779671471464,2848.13425,2762.694917867866,-0.20249662807213653,-85.43933213213404,-2.999835142326386,7.991492741073754,7.507017020908874,0.9177020489500697,207222.41119604424,51805.60279901106,2.372,6.207646192052418,5.320839593187787,5.486854182469046
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,4718.193159,6096.941235574401,2359.0965795,3048.4706177872004,0.7140820654662553,689.3740382872002,29.22195065169014,48.471221240383024,38.050046156237606,1.0,2615106.387292142,1307553.193646071,0.4389999999999999,1.586030089935171,1.9026560898481653,2.066055918086741
24,Rural Minor Arterial,All,18,5679.1640904,6895.19798611719,315.5091161333333,383.06655478428837,0.8281891515582538,67.55743865095508,21.412198632766444,38.72695226819621,30.711041599166855,0.9314376960445836,268734.218509661,14929.678806092277,5.5729999999999995,2.063630392164008,2.7033970487978585,2.7608541505313076
25,Rural Major Collector,All,68,25334.356568799998,30643.158667760978,372.56406718823524,450.6346862906026,0.8429313070399812,78.07061910236735,20.954951370262645,70.1970621259179,49.56319788627732,0.9453117172461508,4651025.469661702,68397.43337737798,36.09444020559534,12.186940292821744,17.51794061707882,19.80728519098739
26,Rural Minor Collector,All,24,3583.9999999999995,5192.961049968824,149.33333333333331,216.37337708203435,1.7243006718018725,67.04004374870104,44.892886438862305,90.82707808112369,89.79377550598623,0.6594743439056224,441525.1497232764,18396.88123846985,15.459188096313333,3.592451736939104,5.104667802880446,5.176912719997193
27,Rural Local Road or Street,All,9,918.075,597.9566199853815,102.00833333333334,66.43962444282016,-0.8701537688884817,-35.56870889051318,-34.868434497684675,68.28064036809936,65.45738258530953,0.7730887544307756,43662.5387599636,4851.393195551511,4.97,0.3656972426135085,0.5974733560303572,0.6027645747482157
28,Rural Ramps,All,11,2673.15594,4133.470452056951,243.01417636363638,375.77004109608646,1.0872690131802623,132.75586473245008,54.628856109941374,106.48666016759371,68.71922120152426,0.9085017116604103,736624.7651445254,66965.8877404114,1.788,0.7192312852615059,1.232967917591153,1.260865187983472
29,AADT < 5k,FSUTMS RMSE,275,71466.0378112,89284.53612462549,259.87650113163636,324.6710404531836,3.45673566870589,64.79453932154723,24.932819642945162,80.18526506208921,77.17213173175523,0.628617027625302,11941416.717038326,43423.333516503,90.07819476098601,23.44427808597788,39.32420015680899,40.82838972765635
30,AADT 5k to 10k,FSUTMS RMSE,71,61497.838245,63514.13135117298,866.1667358450704,894.565230298211,0.5540840939420336,28.39849445314053,3.2786406217082105,40.42589834634276,33.92767648436561,0.36419759529036116,8705239.222751612,122609.00313734665,11.414000000000001,11.052319773997194,20.652071511269185,23.500855317592958
31,AADT 10k to 15k,FSUTMS RMSE,20,28593.244218000003,32388.92904800546,1429.6622109000002,1619.4464524002728,1.3185560166627566,189.78424150027263,13.27476099272427,33.02611029806873,25.646969392091872,0.6970216341302229,4458735.660037387,222936.78300186936,4.599,7.779102376184042,12.422024412416423,16.166525593623422
32,AADT 15k to 20k,FSUTMS RMSE,5,10480.717992000002,13198.589306180174,2096.1435984000004,2639.717861236035,2.957034608332328,543.5742628360344,25.932109959019417,32.128045675978086,31.256687537097832,-0.18363029754973062,2267674.3288370077,453534.8657674015,0.887,2.337949180383839,3.5474894863202024,4.116562535979117
33,AADT 20k to 30k,FSUTMS RMSE,7,18584.852307,19964.15644364299,2654.978901,2852.0223490918556,0.7081096332710712,197.04344809185568,7.421657777304336,26.99510442139324,21.261261715546592,-0.027590682189142287,3595755.9825880183,513679.4260840026,2.481,6.717399096647143,7.16638323607546,7.622652962211657
34,AADT 30k to 50k,FSUTMS RMSE,5,16932.229,20902.756372394393,3386.4458,4180.551274478878,1.7683570689281278,794.1054744788785,23.44952559048423,32.89690446527715,27.24896378183848,0.4794662316259778,6205379.259503894,1241075.8519007787,3.4050000000000002,14.703435559381607,14.549040002945985,15.835394367915754
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,132963.8760562,152798.66747579846,384.28865912196534,441.61464588381057,2.234012983652149,57.32598676184523,14.91742870914417,63.56663806262877,68.29826952781113,0.7597081563823562,20646655.939789936,59672.41601095357,101.492194760986,34.49659785997508,59.97627166807817,64.32924504524931
38,AADT 10k to 30k,FSUTMS Pct Error,32,57658.814517,65551.67479782861,1801.83795365625,2048.489837432144,1.417212141387877,246.65188377589425,13.688904891552188,31.520616215041375,25.56411429800478,0.7562885133532918,10322165.971462412,322567.68660820037,7.966999999999999,16.834450653215026,23.135897134812083,27.905741091814196
39,AADT 30k to 50k,FSUTMS Pct Error,5,16932.229,20902.756372394393,3386.4458,4180.551274478878,1.7683570689281278,794.1054744788785,23.44952559048423,32.89690446527715,27.24896378183848,0.4794662316259778,6205379.259503894,1241075.8519007787,3.4050000000000002,14.703435559381607,14.549040002945985,15.835394367915754
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,25915.112399999998,30350.96559245231,2879.456933333333,3372.3295102724787,1.0183887469480262,492.8725769391458,17.116858781026597,29.95129270477386,20.29152687723819,0.8663160135082446,6694140.556248695,743793.3951387438,5.374999999999999,19.3902283672142,19.023311204413297,20.49659559372856
44,Arterials,FSUTMS Pct Error,154,113482.4772394,120529.2285799129,736.8992028532467,782.6573284409928,0.6393502686555012,45.75812558774612,6.209550154291434,46.800685642279106,49.68820908528064,0.8605317997174134,18316450.877584346,118937.99271158666,28.297,21.68105817029991,37.80729118158099,43.074719644957604
45,Collectors,FSUTMS Pct Error,169,55177.786568799995,66804.67190090506,326.4957785136094,395.2939165734027,1.5715589308703504,68.7981380597933,21.071677671607496,67.57238514356257,67.37324973355202,0.8981138513739625,8225841.6099103475,48673.61899355235,67.62819476098599,21.677045136897267,34.959180556866876,38.418695012388184
46,Internal Counts,All,372,191963.8286687,224378.9733921326,516.0317974965054,603.1692833121845,1.860150281811212,87.13748581567904,16.886069083033423,61.02228693826049,65.79300622139785,0.910564852648375,36886956.70714648,99158.48577189914,108.50519476098602,59.204705074897376,91.2679044747288,101.37563957214792
47,External Counts,All,11,15591.0909045,14874.125253888838,1417.371900409091,1352.1932048989854,-0.11605812218829527,-65.17869551010563,-4.598559876295934,11.40107157774093,10.045401700726377,0.9938034416894148,287244.46360976226,26113.133055432932,4.359,6.829778997674329,6.393304331107443,6.69474093283134
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,1044.63,1883.550192823424,1044.63,1883.550192823424,,838.9201928234238,80.30787865784285,80.30787865784285,80.30787865784285,0.0,703787.0899268906,703787.0899268906,0.9159999999999999,1.7253319766262563,1.8821803381377342,1.9387021841178547
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,1342.455,1462.2981937645459,447.48499999999996,487.43273125484865,0.2478708609408668,39.94773125484869,8.927166554152361,9.815148091477626,10.27373576731197,0.9940466060403056,5787.245849188537,1929.0819497295124,0.44300000000000006,0.21323249685930531,0.3132378813329253,0.3188878878701507
54,Sc 9 NS Mount Vernon,All,4,2383.125,1863.1778966114753,595.78125,465.7944741528688,-0.6384467191895076,-129.98677584713118,-21.817869536366103,40.81597089214287,27.390516308951824,0.9560335086676377,236534.18564020185,59133.54641005046,0.71,0.31280299503548764,0.7507271880851705,0.8166495726150925
55,Sc 10 EW Mount Vernon,All,4,3395.895,4139.504423186418,848.97375,1034.8761057966044,0.55037300516884,185.9023557966044,21.897303161211337,28.777951146905778,27.271223117499794,0.9267271473386978,238763.676593757,59690.91914843925,0.602,0.6475463265369326,1.5280234406539532,1.9656059861989719
56,Sc 11 EW West Sedro-Woolley,All,1,1653.564033,2376.3683157341407,1653.564033,2376.3683157341407,,722.8042827341405,43.71190158404592,43.71190158404592,43.71190158404591,0.0,522446.0311388154,522446.0311388154,0.131,0.3113042493611724,0.37356509923340697,0.3980081004586893
57,Sc 12 EW Fidalgo Bay,All,2,3868.545,5464.00613246253,1934.2725,2732.003066231265,0.2405620954173452,797.7305662312651,41.2418915241397,59.65945914754873,62.63334993845531,0.9999999999999998,2663323.580217354,1331661.790108677,1.011,2.443300106507365,2.671030628383311,2.8172389981662445
58,Sc 13 Sedro-Woolley Cordon,All,7,5591.623562000001,7093.178423244123,798.8033660000001,1013.311203320589,0.4230068662639039,214.50783732058892,26.853647149076846,54.72300499684579,57.55802136564535,0.9639629869196978,1337573.5985012064,191081.94264302947,4.593999999999999,3.8771753408211356,5.074296913379785,6.180377144689601
59,Sc 14 NS Bow Hill Rd,All,4,746.3897400000001,663.2381726844413,186.59743500000002,165.80954317111033,-0.17712980810538828,-20.787891828889684,-11.14050245593659,58.811540051600325,60.29842589355553,0.7577590156040989,48172.194880115596,12043.048720028899,5.4350000000000005,0.7479970476166914,0.9158623220610114,0.9217740239708627
60,Sc 15 Anacortes,All,7,3956.4812999999995,5201.283357327004,565.2116142857142,743.0404796181434,0.5023198476804157,177.82886533242925,31.462351593245362,48.302657306724704,51.023442633527324,0.9465417749458295,521749.74069088796,74535.67724155543,1.7119999999999997,0.8797524676702612,1.5399993689698235,1.6501177344612707
61,Sc 16 Outer Mount Vernon,All,5,1457.17467,1422.6453906961929,291.434934,284.52907813923855,-0.04694806259417137,-6.905855860761449,-2.369604688764405,44.02194915227763,45.32741430395755,0.8354502411322096,82298.46934956324,16459.693869912648,4.405,1.0798411029922985,1.4997064415412944,1.5196511095558731
