,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,1128465.2256647001,1320071.2796945912,2946.3844012133163,3446.661304685617,1.820071715421758,500.27690347230055,16.979349444909065,53.68347065423193,60.16374753249154,0.9318471435560925,958205717.4304125,2501842.6042569517,112.864194760986,366.8553796608843,541.2556285157086,606.6357170429278
1,Freeways,All,9,156875.63700000002,169683.83749532135,17430.626333333334,18853.759721702372,0.509979349363767,1423.1333883690386,8.164556804522391,16.345033063028087,9.935205380402126,0.9424812743719243,73053344.25840175,8117038.250933528,5.374999999999999,110.05473359923877,107.42034844793922,116.01729558622328
2,Non-Freeways,All,374,971589.5886646999,1150387.4421992698,2597.8331247719248,3075.902251869705,2.236955665336233,478.06912709778044,18.402611104581716,59.21912249893981,61.37245576609798,0.8900897923090519,885152373.1720108,2366717.5753262322,107.48919476098601,256.80064606164547,433.8352800677694,490.61842145670454
3,Urban,All,247,832757.7846816999,959072.8424833696,3371.489006808502,3882.886001956962,1.5132758574635177,511.39699514846006,15.168283038020506,49.89473564607363,60.80819290650855,0.918838285358123,698956102.6271447,2829781.7920127315,46.16856645907733,217.68518530830863,350.44200471354355,399.06138096502934
4,Rural,All,136,295707.440983,360998.4372112218,2174.319418992647,2654.400273611925,1.0475212798137707,480.08085461927794,22.07959191394691,63.498908641474564,58.9933210076224,0.9511070859640594,259249614.80326772,1906247.1676710863,66.69562830190867,149.1701943525756,190.8136238021651,207.57433607789847
5,Interstates,All,6,112177.86,117217.77968501569,18696.31,19536.29661416928,0.3090343931496924,839.9866141692801,4.492793573540875,11.578973158550083,7.674352773725756,0.9356722542243431,28119211.967918735,4686535.3279864555,4.5169999999999995,91.95754484087298,86.66612820512731,93.95115676523865
6,Non-Interstate Freeway,All,3,44697.777,52466.05781030565,14899.259,17488.68593676855,0.36509345400738025,2589.42693676855,17.37956858638775,25.97543819665641,14.456910593754863,0.9938762438754756,44934132.29048302,14978044.096827673,0.8580000000000001,18.097188758365796,20.754220242811915,22.066138820984662
7,Principal Arterial,All,16,127084.07799300001,142324.74660566624,7942.754874562501,8895.29666285414,0.6121885904966565,952.541788291639,11.992586997016025,26.03707651219596,18.630145154491977,0.9183266802435933,68430031.63985354,4276876.977490846,3.2569999999999997,30.26752396973961,47.504447020933,55.736863589097204
8,Minor Arterial,All,138,469772.72022799996,521850.6854409066,3404.15014657971,3781.526706093526,1.0637339304301092,377.3765595138161,11.085778924674692,51.00968765974225,48.71146847048697,0.8406713783957631,416103941.3164504,3015245.9515684815,25.04,89.586662428496,162.1722241556911,187.68098411189828
9,Major Collector,All,144,278077.520775,334730.77597053663,1931.0938942708333,2324.519277573171,1.4416420451198544,393.4253833023379,20.373187677178812,73.53032153887159,57.782757573127085,0.8927955649443141,290336878.76124185,2016228.324730846,51.71700666467267,97.14644581455987,160.6401999030027,181.93754752216734
