,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,207554.9195732,252409.8294936809,541.9188500605744,659.0334973725351,2.344040741878378,117.11464731196065,21.61110419002215,62.04178341261746,70.57958721361895,0.9162566711354632,43294809.79107877,113041.2788278819,112.864194760986,69.63268198220065,103.43353046654549,115.27252307952118
1,Freeways,All,9,25915.112399999998,31170.354085074432,2879.456933333333,3463.372676119381,1.171745339607544,583.9157427860482,20.278676024860438,33.639096769538135,22.482567840750516,0.844159687123879,8444079.949671827,938231.105519092,5.374999999999999,19.809698931590322,19.482024918335405,21.09780044260796
2,Non-Freeways,All,374,181639.8071732,221239.47540860646,485.66793361818185,591.5493994882526,2.639394870283524,105.88146587007071,21.80120583240146,62.853679641703536,71.73700211831365,0.8809462557732286,34850729.841406934,93183.7696294303,107.48919476098601,49.822983050610326,83.9515055482101,94.17472263691322
3,Urban,All,247,153255.437815,184230.0536650708,620.4673595748989,745.8706626116226,2.022381001267506,125.40330303672374,20.21110395277543,58.43854509826756,74.72654778618721,0.9016645988302014,32473838.248775672,131473.02934726994,46.16856645907733,41.31976615806786,66.77169220082712,75.57537356829233
4,Rural,All,136,54299.4817582,68179.77582861007,399.2608952808824,501.3218810927211,1.2517510615434135,102.06098581183875,25.56247982664023,70.64914282591675,63.04797499726335,0.938508934804509,10820971.542303097,79565.9672228169,66.69562830190867,28.312915824132798,36.661838265718366,39.69714951122885
5,Interstates,All,6,17763.258,20247.635370019656,2960.543,3374.605895003276,0.8699674264653307,414.062895003276,13.986045634306816,28.324491096853084,19.795233951042498,0.6803642296105723,4219084.547020425,703180.7578367376,4.5169999999999995,16.07101804719486,15.184211448332306,16.527428816364445
6,Non-Interstate Freeway,All,3,8151.8544,10922.718715054782,2717.2848,3640.906238351594,0.6876676167943393,923.621438351594,33.99060114536371,43.67343321054596,27.857235620166538,0.9976848724403279,4224995.402651403,1408331.800883801,0.8580000000000001,3.7386808843954666,4.2978134700031,4.5703716262435155
7,Principal Arterial,All,16,22036.142547000003,27141.805054807945,1377.2589091875002,1696.3628159254965,1.0688300703426936,319.10390673799634,23.169493013209,43.61758230167018,26.1848672897527,0.8579609969389703,5773967.591214525,360872.9744509078,3.2569999999999997,5.853692334349942,9.056647641738055,10.578989073759603
8,Minor Arterial,All,138,91446.3346924,100133.59760296048,662.6545992202899,725.6057797315976,0.9443280781294476,62.95118051130771,9.499848123800692,49.52876400584771,56.08179263993418,0.8355736035941745,14865122.760660829,107718.28087435383,25.04,17.0510395580388,30.84049231069553,35.36089624235561
9,Major Collector,All,144,51317.936568799996,65015.20323896977,356.3745595055555,451.4944669372901,1.869103497880936,95.11990743173459,26.69099263530672,69.61617977167082,70.42723796659193,0.9004168994360093,8863316.422502203,61550.80848959863,51.71700666467267,19.18631780933176,31.76331064474351,35.60543882746273
