,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
10,Minor Collector,All,25,32121.02,47751.06605529882,1284.8408,1910.0426422119529,1.8435616058416064,625.2018422119529,48.65986838306761,100.1717695744927,85.94522359706838,0.6141858308277872,41412298.771794416,1656491.9508717766,15.911188096313332,31.411863037634635,44.87497524647822,45.59342902640529
11,Local Road or Street,All,25,29204.555,39114.08161026476,1168.1822,1564.5632644105904,1.179136468642927,396.3810644105904,33.93144189413179,95.25983151594843,122.65023897595894,0.6382829789710264,30958563.12845595,1238342.525138238,8.112,9.592710313425538,18.676476833301393,19.247208841632727
12,Ramps,All,26,88013.68302899999,140070.74779714723,3385.1416549615383,5387.336453736431,2.7112454644458643,2002.1947987748931,59.14655878108716,73.13297199717002,61.898341539124246,0.9611834346970209,159350520.85260513,6128866.186638659,3.452,17.920181965707684,30.720311941213172,31.96774598600522
13,Urban Interstates,All,2,65306.659999999996,77831.88878567697,32653.329999999998,38915.944392838486,9.57264215932367,6262.614392838488,19.179098710111614,19.321281345467458,19.18803669030822,-1.0,79608015.80746517,39804007.90373258,2.145,83.47662948745291,83.47662948745291,92.97753647877087
14,Urban Non-Interstate Freeway,All,3,68087.6511,80076.39167731135,22695.883700000002,26692.13055910378,0.3744656300634119,3996.2468591037796,17.607804621874138,26.261922385892607,14.90962396719463,0.9944049881339416,106578223.37090158,35526074.4569672,0.8580000000000001,27.570881272529192,31.64424076660518,33.524025082481764
15,Urban Principal Arterial,All,14,153214.83393000002,175038.53394124965,10943.916709285715,12502.752424374976,0.735529269253097,1558.8357150892607,14.243855801338627,28.836564020208872,24.14299929313603,0.8719176238443289,139431409.19148797,9959386.370820569,2.8179999999999996,35.962021497732636,60.942304788340046,72.72627498133146
16,Urban Minor Arterial,All,120,701111.951192,738394.605178905,5842.5995932666665,6153.288376490875,0.5210200021781441,310.68878322420824,5.317646336440085,45.320537096115245,47.95534428067844,0.8402740300445093,841363350.6565735,7011361.255471447,19.467,117.66659253842396,222.40814685325574,257.4684861412912
17,Urban Major Collector,All,76,227500.71999999997,254639.87827831125,2993.430526315789,3350.524714188306,0.9271368582305517,357.09418787251707,11.929262587965129,56.03249797488995,58.40541648456129,0.77362417184527,213811926.6049135,2813314.823748862,15.62256645907733,46.92742366210532,99.87092635339877,109.98317916009081
18,Urban Minor Collector,All,1,2239.65,5434.8662875736445,2239.65,5434.8662875736445,,3195.2162875736444,142.66587580977583,142.66587580977583,142.66587580977583,0.0,10209407.124375902,10209407.124375902,0.45199999999999996,2.456559561983287,3.684839342974931,3.8185313687910174
19,Urban Local Road or Street,All,16,20663.539999999997,33734.37282589235,1291.4712499999998,2108.398301618272,1.9027542244276747,816.9270516182721,63.255535236906915,100.88992763990666,153.27868305757084,0.6579960486152495,27163460.043582097,1697716.252723881,3.142,6.46451500670285,13.542868313939572,14.060680376414679
20,Urban Ramps,All,15,66492.745409,106826.73125356936,4432.849693933333,7121.782083571291,3.158409321306461,2688.9323896379583,60.6592277044257,66.03718530883836,63.8355607258433,0.9533836868637517,128538840.76592422,8569256.051061613,1.6639999999999997,12.313850814810827,21.109458539675703,22.16736303215853
21,Rural Interstates,All,4,101473.0,100924.20201544474,25368.25,25231.050503861185,-0.03639682858695048,-137.19949613881545,-0.5408315360295466,2.9699951828221383,2.3524479549267285,0.9926258168808411,2270662.036765755,567665.5091914388,2.372,56.63927059506309,48.547946224339796,50.06340529933207
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,41880.19132,49723.284980131444,20940.09566,24861.642490065722,0.6060883846032307,3921.546830065723,18.72745422819011,26.236744282934374,16.96504613644933,1.0,60368057.73573173,30184028.867865864,0.4389999999999999,12.475507049919107,15.16382108738315,16.650708636375512
24,Rural Minor Arterial,All,19,48146.613275,59008.32954101512,2534.0322776315793,3105.7015547902693,1.0074197649535364,571.66927715869,22.55966832802137,36.29806582251197,32.29935234498093,0.9375928590323035,16074773.17994971,846040.6936815637,6.177,19.035491926332462,24.64214449274759,25.126086021102175
25,Rural Major Collector,All,69,213157.27789,255290.0217332938,3089.235911449275,3699.8553874390404,0.8342335733346989,610.6194759897653,19.76603579308066,70.11737294860315,44.3622322907488,0.9468837153697235,323744584.71682966,4691950.503142458,36.44244020559534,100.10519406284912,144.35778212581096,162.08760192373487
26,Rural Minor Collector,All,24,29881.37,42316.199767725164,1245.0570833333334,1763.1749903218818,1.6397308063199592,518.1179069885484,41.6139881395169,91.58040024362286,83.58186308820558,0.5936611217133454,31202891.64741851,1300120.4853091047,15.459188096313333,28.955303475651345,41.1901359035033,41.77489765761427
27,Rural Local Road or Street,All,9,8541.015,5379.70878437241,949.0016666666666,597.7454204858234,-0.9548705161809316,-351.25624618084316,-37.01323807097387,68.42637901313087,68.19967171976002,0.7635456972805061,3795103.0848738533,421678.1205415393,4.97,3.128195306722686,5.133608519361821,5.186528465218046
28,Rural Ramps,All,11,21520.937620000004,33244.0165435779,1956.4488745454548,3022.1833221434454,1.4845221959947126,1065.7344475979905,54.4729004403754,85.54464806060369,59.256679011780086,0.9242426406330554,30811680.086680863,2801061.8260618965,1.788,5.606331150896858,9.61085340153747,9.80038295384669
29,AADT < 5k,FSUTMS RMSE,277,605154.234911,750347.1712657325,2184.672328198556,2708.8345533058937,3.5955511783580802,524.1622251073377,23.992715902597304,71.89183935814141,64.70554467841262,0.6845537392652837,683300242.8468516,2466787.8803135436,91.030194760986,196.92091228310957,330.3770032780677,343.3231916152168
30,AADT 5k to 10k,FSUTMS RMSE,71,507091.50858500006,543676.9476268548,7142.1339237323955,7657.421797561335,1.3099524149501323,515.2878738289392,7.214760733017112,40.50363101579108,34.026136884333425,0.3303167658579561,594158403.1684586,8368428.213640261,11.414000000000001,94.92065236448842,177.605087936236,204.01260485745982
31,AADT 10k to 15k,FSUTMS RMSE,20,249079.36981999996,269430.51488376386,12453.968490999998,13471.525744188193,0.9022303168150846,1017.5572531881953,8.17054623129603,32.41610627470649,26.327422207253402,0.6788942377275424,325962181.66076195,16298109.083038097,4.599,63.78234563633761,102.58528413659951,134.64576789970428
32,AADT 15k to 20k,FSUTMS RMSE,5,87297.06,109030.04730176603,17459.412,21806.009460353205,3.745921246322568,4346.597460353205,24.895440123374172,28.300180717974524,25.734264918063605,-0.02595009210846853,122069635.78748384,24413927.15749677,0.887,19.26825842139226,29.2964909133892,34.48060283780681
33,AADT 20k to 30k,FSUTMS RMSE,7,162267.97902,165828.19518070025,23181.13986,23689.742168671462,0.30107154826166305,508.6023086714631,2.1940349428160655,16.93090719643174,12.676368392865548,0.13081036413805747,107827136.70584139,15403876.672263056,2.481,57.33034531373118,60.6027915046585,64.795397499368
34,AADT 30k to 50k,FSUTMS RMSE,5,158328.0044,179550.1553352327,31665.60088,35910.03106704654,1.5383791436384429,4244.430187046539,13.40391487637085,19.034903807217706,14.715802150517204,0.9511546180381688,181654785.8840766,36330957.176815316,3.4050000000000002,126.56125339011659,124.85904843137598,136.15812286899822
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,348,1112245.7434959998,1294024.1188925873,3196.1084583218385,3718.4601117603083,2.525294637300514,522.3516534384698,16.343364446172075,59.946287826189526,58.44624021467807,0.7909132225000277,1277458646.0153103,3670858.1782049146,102.44419476098602,291.841564647598,507.98209121430375,547.3357964726766
38,AADT 10k to 30k,FSUTMS Pct Error,32,498644.40884000005,544288.7573662301,15582.637776250001,17009.02366769469,1.0238294536223886,1426.38589144469,9.153687019656521,26.746461773437833,23.24857335892016,0.774968571228575,555858954.1540873,17370592.31731523,7.966999999999999,140.38094937146107,192.48456655464722,233.92176823687907
39,AADT 30k to 50k,FSUTMS Pct Error,5,158328.0044,179550.1553352327,31665.60088,35910.03106704654,1.5383791436384429,4244.430187046539,13.40391487637085,19.034903807217706,14.715802150517204,0.9511546180381688,181654785.8840766,36330957.176815316,3.4050000000000002,126.56125339011659,124.85904843137598,136.15812286899822
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,234867.3111,258832.48247843306,26096.367899999997,28759.164719825894,0.6399861589518514,2662.796819825897,10.203706623196007,17.534956863797664,10.279415233545247,0.9497055731352773,188456901.21513247,20939655.690570276,5.374999999999999,167.68678135504518,163.66881647839787,176.5649668605847
44,Arterials,FSUTMS Pct Error,155,944353.589717,1022164.7536413012,6092.603804625806,6594.611313814847,0.8403511855989914,502.0075091890403,8.239621765785778,42.86644930852711,43.48555542330873,0.8865297886066422,1057237590.763743,6820887.68234673,28.901,185.13961301240815,323.1564172217265,371.9715557801003
45,Collectors,FSUTMS Pct Error,170,472779.01789,557680.9660669039,2781.0530464117646,3280.476270981788,1.4200156205472043,499.4232245700232,17.95806179297445,66.35808595710235,56.75550747538256,0.8937441067753942,578968810.0935376,3405698.8829031624,67.976194760986,178.44448076258908,289.10368372568803,317.66421011023095
46,Internal Counts,All,372,1627737.8559360001,1876657.593527386,4375.63939767742,5044.778477224156,1.7020514400731648,669.139079546736,15.292372582208525,53.15545170568726,56.668217698117765,0.9275010957056443,2012433851.3174396,5409768.417519999,108.50519476098602,493.8593976894862,763.5575601383193,852.793988385165
47,External Counts,All,13,141480.3008,141205.43806666433,10883.100061538462,10861.956774358794,-0.00473818011180104,-21.143287179667823,-0.19427632806932912,4.060385394192893,5.865228403553266,0.9992736954851771,2538534.7360344096,195271.90277187765,5.311,64.92436971968941,61.76814606200758,64.62169919338892
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,9278.71,15548.613610529628,9278.71,15548.613610529628,,6269.903610529629,67.57300972365373,67.57300972365373,67.57300972365373,0.0,39311691.28533248,39311691.28533248,0.9159999999999999,14.242530067245138,15.537305527903783,16.028096502280427
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,10042.14,12177.01873270237,3347.3799999999997,4059.0062442341236,0.69767032692414,711.626244234124,21.25920105378308,30.64612845361442,19.068887129045546,0.8968148612656299,3157057.7327632336,1052352.5775877445,0.44300000000000006,1.7737192669500217,2.619210670703299,2.666896059988031
54,Sc 9 NS Mount Vernon,All,4,18535.83,16660.334026303764,4633.9575,4165.083506575941,-0.26772053671584894,-468.87399342405934,-10.11821954396559,34.284124662662,22.917795252536973,0.895730622491057,10096020.30316612,2524005.07579153,0.71,2.8016864767309815,6.724047544154357,7.322140187346851
55,Sc 10 EW Mount Vernon,All,4,24949.11,37065.596557045166,6237.2775,9266.399139261292,1.4493439488489517,3029.1216392612914,48.564804744719005,55.635918986769596,83.1013507340431,0.9188386357850705,48168226.50608708,12042056.62652177,0.602,5.7693463245322585,13.33180188401986,16.711130584786726
56,Sc 11 EW West Sedro-Woolley,All,1,14195.42427,19106.47469237422,14195.42427,19106.47469237422,,4911.050422374221,34.59601015767471,34.59601015767471,34.59601015767471,0.0,24118416.251102015,24118416.251102015,0.131,2.502948184701023,3.0035378216412276,3.240332320729058
57,Sc 12 EW Fidalgo Bay,All,2,33080.7894,42828.20561455014,16540.3947,21414.10280727507,0.18333292003818416,4873.70810727507,29.465488554968218,42.89893745081089,43.788300414560645,1.0,100696599.35454983,50348299.67727491,1.011,19.16943229056429,21.07128614417088,22.267226770958892
58,Sc 13 Sedro-Woolley Cordon,All,7,46438.666482,57299.512825969854,6634.095211714286,8185.6446894242645,0.37041223224488934,1551.5494777099784,23.387506934936646,50.26400753465501,54.45354624369265,0.9666152774255755,77835131.58829382,11119304.512613403,4.593999999999999,31.12600656207303,40.55958291116359,49.22553656376457
59,Sc 14 NS Bow Hill Rd,All,4,6824.2905599999995,5615.80518629486,1706.0726399999999,1403.951296573715,-0.28333898546041164,-302.12134342628497,-17.708586161154603,57.044835307323986,55.86981193813067,0.7644761518735402,3788677.9398018033,947169.4849504508,5.4350000000000005,6.310322596929096,7.729449920219921,7.779359527354653
60,Sc 15 Anacortes,All,7,34088.1045,41434.69943197198,4869.729214285714,5919.242775995997,0.3722918408967887,1049.5135617102833,21.551784822684944,34.94505007788779,38.35170015284579,0.9638378814915469,20271178.573288485,2895882.6533269263,1.7119999999999997,7.00330971983553,12.258397934549285,13.155292023426705
61,Sc 16 Outer Mount Vernon,All,5,12806.21723,11401.137271339603,2561.243446,2280.2274542679206,-0.22044807473898512,-281.0159917320793,-10.97185791420779,41.880919530245286,45.67781352752391,0.8546327380918285,5753129.386657106,1150625.8773314212,4.405,8.558023910559465,11.731645726521391,11.903280463080623
