,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
25,Rural Major Collector,All,68,134165.625775,161408.89000720525,1973.0239084558823,2373.660147164783,0.8182637599172146,400.6362387089009,20.305696093791624,74.82319095207107,46.84361692125821,0.9473314722647012,148199268.29360148,2179401.0043176687,36.09444020559534,62.879941346106136,90.50748444704902,102.10515733597131
26,Rural Minor Collector,All,24,18611.379999999997,26165.96538943982,775.4741666666665,1090.2485578933258,1.5909115453830807,314.7743912266593,40.591215640322346,93.34983802783981,88.14416332213098,0.565008988342836,12576883.808455955,524036.82535233145,15.459188096313333,17.899569673963214,25.42924887361614,25.786457179419266
27,Rural Local Road or Street,All,9,5463.5599999999995,3097.1024574428343,607.0622222222222,344.12249527142603,-1.160466743663224,-262.93972695079617,-43.31347221513383,77.31752928801924,73.10917978888074,0.6964723416641974,1982735.8501597245,220303.9833510805,4.97,1.8647661776874878,3.011753089724206,3.0404056926112886
28,Rural Ramps,All,11,14200.47265,21530.29344305084,1290.952059090909,1957.2994039137127,1.4201518594079428,666.3473448228037,51.616738215054,80.68484141487306,57.43726391932126,0.9285493664866518,11934296.235011645,1084936.021364695,1.788,3.6240672783711396,6.2126867629219555,6.335131227241121
29,AADT < 5k,FSUTMS RMSE,275,378174.21784169995,466877.9388610795,1375.1789739698181,1697.7379594948345,3.4350217297389904,322.5589855250164,23.455782238573974,73.81098455276172,67.49527730968168,0.6781718469867506,283330375.7347615,1030292.2753991326,90.07819476098601,121.10428799939126,203.68739762197453,211.75541596400606
30,AADT 5k to 10k,FSUTMS RMSE,71,320973.98680499993,345229.7975164451,4520.76037753521,4862.391514316128,1.309117561768765,341.6311367809185,7.556939723648462,42.99220447051734,35.8392110458979,0.30543827830727355,268201222.8864584,3777482.0124853295,11.414000000000001,60.64548646397407,113.11383925981168,130.03103888303787
31,AADT 10k to 15k,FSUTMS RMSE,20,160872.37899799997,175423.21525575838,8043.618949899998,8771.160762787918,0.9270022903307048,727.5418128879201,9.044956224548221,34.52148010693329,27.93265128911643,0.6732502191110091,154209734.14501116,7710486.707250558,4.599,41.506274204490595,66.47327350066203,87.43007242851823
32,AADT 15k to 20k,FSUTMS RMSE,5,56272.92,71111.64228067343,11254.583999999999,14222.328456134686,3.7656077333078306,2967.7444561346874,26.36920614866518,29.69604003484587,27.083477355329187,0.05309033903658273,55850360.18401197,11170072.036802394,0.887,12.509544589341145,19.06340150120084,22.45557563035436
33,AADT 20k to 30k,FSUTMS RMSE,7,105969.44791999999,107921.63723519661,15138.492559999999,15417.37674788523,0.27857782783822876,278.88418788523086,1.8422190107760035,15.047237023053528,11.174669578012084,0.17925033709015825,36322591.58600201,5188941.655143144,2.481,37.2456783990837,39.38892994308331,42.14266842918829
34,AADT 30k to 50k,FSUTMS RMSE,5,106202.27410000001,116738.26426117368,21240.454820000003,23347.652852234736,1.2091862682832961,2107.1980322347335,9.920682255121001,16.112332280258933,13.413603990873643,0.846155677820706,58561804.1250112,11712360.82500224,3.4050000000000002,82.36983098388653,81.23158320125938,88.59052519405569
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,699148.2046467001,812107.7363775246,2020.6595510020234,2347.1321860622097,2.4460853787014285,326.47263506018635,16.156736294260558,62.481867606680346,60.99937931913645,0.7801464815655504,551531598.6212199,1594021.9613330055,101.492194760986,181.74977446336536,316.8012368817863,341.78645484704396
38,AADT 10k to 30k,FSUTMS Pct Error,32,323114.746918,354456.4947716284,10097.3358411875,11076.765461613388,1.0610827704821946,979.4296204258881,9.699881590852403,27.48041596177711,24.13415936265809,0.7762725855527857,246382685.91502514,7699458.934844536,7.966999999999999,91.26149719291546,124.92560494494619,152.02831648806088
39,AADT 30k to 50k,FSUTMS Pct Error,5,106202.27410000001,116738.26426117368,21240.454820000003,23347.652852234736,1.2091862682832961,2107.1980322347335,9.920682255121001,16.112332280258933,13.413603990873643,0.846155677820706,58561804.1250112,11712360.82500224,3.4050000000000002,82.36983098388653,81.23158320125938,88.59052519405569
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,156875.63700000002,167546.07476640868,17430.626333333334,18616.230529600965,0.4275720861813953,1185.6041962676318,6.801845060497626,14.824201939180119,9.538004398702938,0.9524208065312109,60091236.41800645,6676804.046445161,5.374999999999999,109.04093138707124,106.30245353937708,114.68226018989749
44,Arterials,FSUTMS Pct Error,154,596856.798221,650496.6005585783,3875.6934949415586,4224.003899731028,0.8893256326456116,348.310404789469,8.987047227652896,44.55403649764108,45.19983949914809,0.8855032514797627,459191332.0070643,2981761.896149768,28.297,117.3898010786088,205.04378067004717,236.50326772569684
45,Collectors,FSUTMS Pct Error,169,298135.650775,349849.33318737167,1764.1162767751478,2070.1143975584123,1.3207069975384518,305.99812078326454,17.345688876168488,70.29420072743943,59.55470455320212,0.8905375410690914,259884341.39611423,1537777.1680243446,67.62819476098599,111.36149601221624,180.08853138319625,198.52910395795283
46,Internal Counts,All,372,1038112.9606647,1194726.198417946,2790.626238345968,3211.6295656396396,1.63925423452347,421.00332729367165,15.086338740339677,54.30407198150146,58.79214950887904,0.9271200051380607,854301323.2843677,2296508.9335601283,108.50519476098602,314.6356361496576,484.8351559111639,542.4481535527703
47,External Counts,All,11,90352.265,88576.29699238078,8213.842272727272,8052.39063567098,-0.04830636539629258,-161.45163705629147,-1.9656043018060547,5.41331754502296,6.769704243421307,0.9992832313313468,2174765.3768885895,197705.94335350813,4.359,40.7454664905097,38.12326911682792,39.95714297639009
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,5873.99,10145.149117787903,5873.99,10145.149117787903,,4271.159117787904,72.71308118992208,72.71308118992208,72.71308118992208,0.0,18242800.209462743,18242800.209462743,0.9159999999999999,9.292956591893718,10.137770827520422,10.45886369799772
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,6036.629999999999,7708.912086357788,2012.2099999999998,2569.637362119263,0.881798042133911,557.4273621192631,27.70224589477555,40.59046339056494,25.99718738853979,0.7418540988767638,2001316.9765071026,667105.6588357008,0.44300000000000006,1.1230276824939227,1.6571932227012396,1.6873170198438456
54,Sc 9 NS Mount Vernon,All,4,11844.945,10644.56721111041,2961.23625,2661.1418027776026,-0.2633330244684654,-300.0944472223973,-10.13409339502707,37.2355970906041,27.111338291521065,0.8984382017637673,4863206.942569937,1215801.7356424842,0.71,1.7936968015344996,4.3048723236828,4.684074886787527
55,Sc 10 EW Mount Vernon,All,4,15645.390000000003,23442.73899975407,3911.3475000000008,5860.684749938518,1.430580934847645,1949.3372499385168,49.83799700585326,56.43669799154664,85.40360362386716,0.9285577681593363,19491083.75642197,4872770.939105492,0.602,3.6454907375647667,8.432391489430108,10.592906388380161
56,Sc 11 EW West Sedro-Woolley,All,1,9463.229533,12302.560046725703,9463.229533,12302.560046725703,,2839.330513725703,30.003821674455235,30.003821674455235,30.00382167445524,0.0,8061797.766173865,8061797.766173865,0.131,1.6116353661210672,1.9339624393452803,2.08842727259153
57,Sc 12 EW Fidalgo Bay,All,2,21810.5241,27345.779354161947,10905.26205,13672.889677080973,0.16034057744449837,2767.627627080974,25.378827344006595,37.67991195476902,56.51574784814684,1.0,33769292.847929426,16884646.423964713,1.011,12.22868659726911,13.372715442511403,14.138116031672837
58,Sc 13 Sedro-Woolley Cordon,All,7,29810.960285,36715.56432399366,4258.708612142857,5245.08061771338,0.3587015202033283,986.3720055705226,23.16129360806888,52.267259400907434,63.79230904601714,0.9663246226028726,34682735.94241297,4954676.563201853,4.593999999999999,19.798925327198265,25.687562899961577,31.31486168075314
59,Sc 14 NS Bow Hill Rd,All,4,4356.51614,3409.411757652374,1089.129035,852.3529394130935,-0.34913217894261556,-236.77609558690642,-21.739948892915745,61.96664628220172,56.39108478215047,0.7183725180729339,1821942.4206993748,455485.6051748437,5.4350000000000005,3.8202842202564136,4.681520396791014,4.712062515187355
60,Sc 15 Anacortes,All,7,21923.9292,26015.002065058332,3131.9898857142857,3716.4288664369046,0.3248179962315013,584.4389807226189,18.660308687086676,36.65257258403592,38.01843352420621,0.9525316081086501,9224602.623602303,1317800.3748003289,1.7119999999999997,4.391634702566694,7.6694463043826815,8.229981678773843
61,Sc 16 Outer Mount Vernon,All,5,8176.767169999999,7101.382458692595,1635.3534339999999,1420.2764917385189,-0.26607855736006636,-215.076942261481,-13.151710070123045,44.579621972897606,45.45014618981984,0.8310918516171109,2657455.6273469254,531491.1254693851,4.405,5.3357825275214505,7.280165976047327,7.3868761840202914
