,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,207554.9195732,238466.05228526564,541.9188500605744,622.6267683688397,1.6444689993893051,80.70791830826533,14.892989660581836,57.652719832351,64.47137598748056,0.9161581683621166,37385818.250645146,97613.10248210221,112.864194760986,65.94990615021224,97.39240371834813,107.64707487352113
1,Freeways,All,9,25915.112399999998,30377.58684121053,2879.456933333333,3375.28742680117,1.0300727948531465,495.8304934678372,17.219583586334497,29.871850160618564,19.901461739517856,0.8639905949925686,6658676.692185562,739852.9657983958,5.374999999999999,19.38541925856412,19.02484880556547,20.52209474372057
2,Non-Freeways,All,374,181639.8071732,208088.46544405515,485.66793361818185,556.3862712407891,1.799163579528454,70.7183376226073,14.561047318022856,59.01818501377242,65.54391403088073,0.8781500487242403,30727141.558459584,82158.13250925022,107.48919476098601,46.56448689164813,78.36755491278267,87.12498012980058
3,Urban,All,247,153255.437815,174081.21743617358,620.4673595748989,704.7822568266137,1.3874335606322712,84.3148972517148,13.588933559612467,54.97109446268514,69.60408547898025,0.8974791501852714,28734497.087658003,116333.9963063077,46.16856645907733,39.30428068322889,63.13939305020102,70.76346040615867
4,Rural,All,136,54299.4817582,64384.8348490921,399.2608952808824,473.4179033021478,0.9210304328650165,74.15700802126543,18.57357154125889,63.17059781479055,55.14946977865392,0.9458553556520843,8651321.16298714,63612.65561019955,66.69562830190867,26.645625466983365,34.253010668147134,36.88361446736246
5,Interstates,All,6,17763.258,20023.445753029755,2960.543,3337.2409588382925,0.8237650517875762,376.6979588382924,12.723948236465148,26.240500317300917,18.623034451307376,0.6948229755487538,3621080.8328934796,603513.4721489133,4.5169999999999995,15.83050199475453,14.94369539589213,16.20313094509787
6,Non-Interstate Freeway,All,3,8151.8544,10354.141088180775,2717.2848,3451.380362726925,0.5612456499227616,734.095562726925,27.015775553851586,37.03132139006444,22.458316315938816,0.9977287704015785,3037595.859292083,1012531.953097361,0.8580000000000001,3.5549172638095925,4.081153409673339,4.318963798622696
7,Principal Arterial,All,16,22036.142547000003,26698.41419591076,1377.2589091875002,1668.6508872444224,1.018156130766273,291.3919780569222,21.157385594900664,40.49254660089772,27.19234110429515,0.85097068624536,4976240.308956006,311015.01930975035,3.2569999999999997,5.834290689231539,9.058150344508995,10.458061113992034
8,Minor Arterial,All,138,91446.3346924,93740.40870508197,662.6545992202899,679.2783239498693,0.25537665587872,16.623724729579408,2.508656055377817,47.69726408264991,53.44176258790282,0.8308358085240976,13786069.283607263,99899.05277976277,25.04,15.972668928542745,28.800532940277893,32.628057411063715
9,Major Collector,All,144,51317.936568799996,60468.68383537125,356.3745595055555,419.9214155234115,1.2739134044392455,63.54685601785599,17.831479358690125,63.968145368908814,62.848453953933834,0.8997422223730062,7483476.477229957,51968.58664743025,51.71700666467267,17.671973330110866,29.221914461337562,32.45739310393233
10,Minor Collector,All,25,3859.85,5804.263698006637,154.394,232.17054792026548,1.8424274289534683,77.77654792026547,50.375369457534276,100.52716225651149,90.21940821970618,0.6742397115404272,602237.3590628848,24089.494362515394,15.911188096313332,3.847327016655681,5.495986475706932,5.5828652570191775
11,Local Road or Street,All,25,3127.2450000000003,4426.253076595838,125.08980000000001,177.05012306383352,1.406768286306399,51.96032306383351,41.538417252112886,104.03380028163832,140.0967290121293,0.6416797146661779,423382.3327576253,16935.293310305013,8.112,1.0971001405829643,2.1204676283381483,2.1791384274344474
12,Ramps,All,26,9852.298364999999,16950.441933088678,378.93455249999994,651.9400743495645,2.872995885074438,273.00552184956456,72.04556038725569,96.2098160741705,72.89624433029698,0.9356300879565933,3455735.796845847,132912.9152633018,3.452,2.141126786524336,3.6705030626131476,3.819464816358855
13,Urban Interstates,All,2,6370.721,8972.666081580177,3185.3605,4486.3330407900885,11.824542846914857,1300.9725407900887,40.842238760419384,41.01560906164883,40.855069312562634,-1.0,3413858.421704539,1706929.2108522695,2.145,9.622855802717735,9.622855802717735,10.71627676264287
14,Urban Non-Interstate Freeway,All,3,8151.8544,10354.141088180775,2717.2848,3451.380362726925,0.5612456499227616,734.095562726925,27.015775553851586,37.03132139006444,22.458316315938816,0.9977287704015785,3037595.859292083,1012531.953097361,0.8580000000000001,3.5549172638095925,4.081153409673339,4.318963798622696
15,Urban Principal Arterial,All,14,17317.949388,20622.71110455352,1236.9963848571429,1473.0507931823943,0.9454167357913894,236.05440832525142,19.082869700747967,33.67099685952282,25.704166077403368,0.8642920399064735,2428716.6212120084,173479.7586580006,2.8179999999999996,4.255651473484541,7.163557026502279,8.400239924713139
16,Urban Minor Arterial,All,120,85767.170602,86779.57054114089,714.7264216833333,723.1630878428407,0.11737722514210176,8.436666159507354,1.1804049638513718,46.90620570681899,56.34030577932331,0.8203713824802852,13487191.628766913,112393.26357305761,19.467,13.85091033196858,26.031185801360536,29.80014013950217
17,Urban Major Collector,All,76,25983.579999999994,29954.935745582887,341.8892105263157,394.1438913892485,1.115230983802872,52.25468086293279,15.284097670847867,58.13990910648447,74.9937729352864,0.7821025574623127,3002846.137412325,39511.13338700428,15.62256645907733,5.5294802384884765,11.768448282089857,12.86309492109703
18,Urban Minor Collector,All,1,275.85,683.3941456509726,275.85,683.3941456509726,,407.5441456509726,147.7412164766984,147.7412164766984,147.7412164766984,0.0,166092.2306543812,166092.2306543812,0.45199999999999996,0.3088941538342396,0.46334123075135936,0.4787834632950752
19,Urban Local Road or Street,All,16,2209.17,3857.1529915263663,138.073125,241.0720619703979,2.2276146141290445,102.99893697039789,74.59738234388328,110.83771159865037,181.0386635569359,0.6930241272681896,374725.6248502765,23420.35155314228,3.142,0.7513926106005607,1.5571163971199113,1.6109696312762658
20,Urban Ramps,All,15,7179.142425,12856.645737957975,478.609495,857.1097158638651,3.4514638014971073,378.5002208638651,79.08330796150734,90.64934960164376,78.56949537755273,0.9018080104542493,2823470.5637654806,188231.37091769872,1.6639999999999997,1.4301788083251628,2.4517350999859935,2.574991765009422
21,Rural Interstates,All,4,11392.537,11050.779671449578,2848.13425,2762.6949178623945,-0.20249662808481098,-85.43933213760556,-2.999835142518495,7.99149274093678,7.50701702067975,0.9177020489552605,207222.41118894066,51805.602797235166,2.372,6.207646192036794,5.320839593174395,5.486854182455003
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,4718.193159,6075.703091357231,2359.0965795,3037.8515456786154,0.7108906111746744,678.7549661786152,28.771817655827984,47.84079596198652,37.609566292537636,1.0,2547523.687743998,1273761.843871999,0.4389999999999999,1.5786392157469975,1.894593318006714,2.0578211892788936
24,Rural Minor Arterial,All,18,5679.1640904,6960.838163941093,315.5091161333333,386.7132313300607,0.86548548304273,71.2041151967274,22.568005663150707,40.841206091925415,34.11814131176611,0.9255341773305167,298877.6548403502,16604.314157797235,5.5729999999999995,2.121758596574168,2.7693471389173605,2.8279172715615526
25,Rural Major Collector,All,68,25334.356568799998,30513.748089788365,372.56406718823524,448.73158955571125,0.8276605019528306,76.16752236747601,20.444140773509684,68.89919301837598,49.27427391595155,0.9449752781561392,4480630.339817631,65891.62264437693,36.09444020559534,12.142493091622386,17.453466179247705,19.5942981828353
26,Rural Minor Collector,All,24,3583.9999999999995,5120.869552355665,149.33333333333331,213.36956468148605,1.6398296701508037,64.03623134815274,42.881404920638005,90.27201420710044,87.82266620899817,0.6597034583797768,436145.1284085037,18172.713683687656,15.459188096313333,3.5384328628214425,5.032645244955573,5.1040817937241005
27,Rural Local Road or Street,All,9,918.075,569.1000850694721,102.00833333333334,63.2333427854969,-0.9668438967152461,-38.77499054783644,-38.01159109337777,72.07994624616039,67.31106759913979,0.7512558997277367,48656.70790734888,5406.30087859432,4.97,0.3457075299824036,0.5633512312182365,0.5681687961581813
28,Rural Ramps,All,11,2673.15594,4093.7961951307007,243.01417636363638,372.1632904664273,1.1062898677938002,129.14911410279095,53.14468317664627,98.65559019808894,65.15999290222096,0.9180011792930308,632265.2330803665,57478.65755276059,1.788,0.7109479781991731,1.2187679626271541,1.244473051349433
29,AADT < 5k,FSUTMS RMSE,275,71466.0378112,88605.37720953923,259.87650113163636,322.2013716710518,3.3713127906345886,62.32487053941543,23.982495634665227,78.87084435919682,77.0816951101297,0.6246758786860411,11553130.958505316,42011.38530365569,90.07819476098601,23.295638931708737,39.02799384588936,40.50761594457945
30,AADT 5k to 10k,FSUTMS RMSE,71,61497.838245,63422.39929614654,866.1667358450704,893.2732295231907,0.5202356336962387,27.106493678120273,3.1294775655029032,42.533655302092114,35.8366972211527,0.31535471430092876,9636665.077202436,135727.6771436963,11.414000000000001,11.174159658695569,20.775374264929134,23.605079854827792
31,AADT 10k to 15k,FSUTMS RMSE,20,28593.244218000003,32290.572547128686,1429.6622109000002,1614.5286273564343,1.2773408117955132,184.86641645643408,12.930775888666531,32.551216514896105,25.65689160213828,0.722155923631459,4331430.189908221,216571.50949541107,4.599,7.71647776613681,12.30850306343835,15.937258557731884
32,AADT 15k to 20k,FSUTMS RMSE,5,10480.717992000002,13189.913172690623,2096.1435984000004,2637.982634538125,2.99994173268203,541.8390361381244,25.849328097164406,31.909390530765577,31.184973285315,-0.19174201784632114,2236912.956670217,447382.5913340434,0.887,2.349633281564451,3.5614916209079155,4.115386815278244
33,AADT 20k to 30k,FSUTMS RMSE,7,18584.852307,20062.76964141977,2654.978901,2866.109948774253,0.7713451622435893,211.13104777425315,7.952268385060631,26.399330464285754,20.800146455737053,0.007823825224375202,3438792.835470772,491256.1193529674,2.481,6.719101455333933,7.178527029667423,7.635056384996788
34,AADT 30k to 50k,FSUTMS RMSE,5,16932.229,20895.020418340817,3386.4458,4179.004083668164,1.7651226119892656,792.5582836681638,23.403837842854706,32.85315770166175,27.200324311608735,0.48111913613432167,6188886.232888186,1237777.2465776373,3.4050000000000002,14.694895056772758,14.540513893515977,15.846677316106977
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,132963.8760562,152027.77650568576,384.28865912196534,439.3866372996698,2.1500552618190425,55.097978177704476,14.337653966576598,64.3973165752302,68.61812617915464,0.7506681372524991,21189796.03570775,61242.18507429985,101.492194760986,34.4697985904043,59.80336811081848,64.11269579940725
38,AADT 10k to 30k,FSUTMS Pct Error,32,57658.814517,65543.25536123908,1801.83795365625,2048.226730038721,1.4111807346325456,246.38877638247118,13.67430272419917,31.035888351210744,25.45824136435938,0.7700755864493006,10007135.98204921,312722.9994390378,7.966999999999999,16.785212503035197,23.04852171401369,27.687701758006916
39,AADT 30k to 50k,FSUTMS Pct Error,5,16932.229,20895.020418340817,3386.4458,4179.004083668164,1.7651226119892656,792.5582836681638,23.403837842854706,32.85315770166175,27.200324311608735,0.48111913613432167,6188886.232888186,1237777.2465776373,3.4050000000000002,14.694895056772758,14.540513893515977,15.846677316106977
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,25915.112399999998,30377.58684121053,2879.456933333333,3375.28742680117,1.0300727948531465,495.8304934678372,17.219583586334497,29.871850160618564,19.901461739517856,0.8639905949925686,6658676.692185562,739852.9657983958,5.374999999999999,19.38541925856412,19.02484880556547,20.52209474372057
44,Arterials,FSUTMS Pct Error,154,113482.4772394,120438.82290099275,736.8992028532467,782.070278577875,0.6300119750767906,45.17107572462828,6.129885274638313,47.36687155722947,50.71454996622929,0.8576872446881668,18762309.59256327,121833.17917248877,28.297,21.806959617774286,37.85868328478689,43.08611852505576
45,Collectors,FSUTMS Pct Error,169,55177.786568799995,66272.94753337788,326.4957785136094,392.1476185406975,1.5063787972894558,65.6518400270881,20.10802109784446,66.9943628092484,66.89741168555697,0.8964617024232029,8085713.836292842,47844.46056978013,67.62819476098599,21.51930034676655,34.7179009370445,38.04025836095151
46,Internal Counts,All,372,191963.8286687,223591.86545433983,516.0317974965054,601.053401758978,1.814527717074705,85.02160426247258,16.476039785716566,61.197097298922344,66.08081636421352,0.9095303916934951,37098599.32596685,99727.41754292164,108.50519476098602,59.12011744170319,90.99908274008048,100.9523134033102
47,External Counts,All,11,15591.0909045,14874.186830925843,1417.371900409091,1352.1988028114401,-0.11604822755916072,-65.1730975976509,-4.598164926145369,11.400564731317559,10.043028701602932,0.9938039881867973,287218.9246782907,26110.811334390066,4.359,6.829788708509065,6.393320978267649,6.69476147021094
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,1044.63,1877.547131388703,1044.63,1877.547131388703,,832.917131388703,79.73321955033867,79.73321955033867,79.73321955033867,0.0,693750.9477607858,693750.9477607858,0.9159999999999999,1.719833172352052,1.8761816425658746,1.932935950597154
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,1342.455,1468.8884797836135,447.48499999999996,489.6294932612045,0.25587458439785354,42.14449326120456,9.418079547069636,10.653000977888107,10.261972211208798,0.9934133096910776,6817.453000450827,2272.484333483609,0.44300000000000006,0.21411490390137672,0.31387049632792086,0.3195202787386934
54,Sc 9 NS Mount Vernon,All,4,2383.125,1855.8821592688942,595.78125,463.97053981722354,-0.6410652116494229,-131.81071018277646,-22.124011150531583,40.496454843175954,27.684701095500508,0.9361532869510276,232845.40144569724,58211.35036142431,0.71,0.31145135174314037,0.747483244183537,0.8130120964343889
