,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,427797.0252077,490464.6371719212,1116.9635122916447,1280.586520031126,1.7121061405392666,163.62300773948118,14.648912514946899,49.12434323780777,55.0868525121296,0.9292570357527774,115310873.21148996,301072.7760091122,112.864194760986,134.83714520302817,201.51608439281128,223.8667479059017
1,Freeways,All,9,52076.5707,60908.820870813826,5786.285633333333,6767.646763423759,1.0454346309443978,981.3611300904258,16.960122473682457,21.841020577547646,15.909899410541389,0.9513384047156193,14374346.253847528,1597149.5837608364,5.374999999999999,39.26043070940983,38.34151413345533,41.36061192696663
2,Non-Freeways,All,374,375720.4545077,429555.81630110735,1004.6001457425134,1148.5449633719447,1.9075398567710158,143.94481762943133,14.328568260662534,51.7124531870491,56.029613415643766,0.8870427966483727,100936526.95764244,269883.76191883005,107.48919476098601,95.57671449361831,163.17457025935593,182.5061359789351
3,Urban,All,247,318604.5380357,360632.7029653251,1289.8969151242914,1460.0514290094134,1.4354728730050188,170.15451388512201,13.191326523075398,47.3479941821743,56.161914976540864,0.9067609778796346,92131922.29547152,373003.73398976325,46.16856645907733,80.51592695754577,131.63195768066322,148.9664163906696
4,Rural,All,136,109192.487172,129831.93420659608,802.8859350882352,954.6465750485006,0.9811004295100082,151.7606399602654,18.90189294991041,51.41899496647491,53.13434935985328,0.9672874136946126,23178950.91601845,170433.4626177827,66.69562830190867,54.321218245482385,69.88412671214807,74.90033151523214
5,Interstates,All,6,36838.551,41967.788518228466,6139.7585,6994.631419704744,0.8979227905655316,854.8729197047442,13.923559366459514,17.434002005415707,13.587931540731477,0.9369485708099243,6874609.148192618,1145768.1913654364,4.5169999999999995,32.81355062071097,30.900449484596074,33.46911263024618
6,Non-Interstate Freeway,All,3,15238.0197,18941.03235258536,5079.3399,6313.677450861786,0.5257170084115769,1234.3375508617864,24.30114099790381,31.12827945111917,20.553835150161216,0.9933578677398724,7499737.105654911,2499912.368551637,0.8580000000000001,6.446880088698859,7.441064648859261,7.891499296720452
7,Principal Arterial,All,16,45974.801606,52213.048980102896,2873.425100375,3263.315561256431,0.7166606022516472,389.89046088143095,13.568840225922289,29.296772066418104,27.396975635833464,0.8769133467052656,11338596.207084086,708662.2629427554,3.2569999999999997,11.323172130482687,17.824990797189088,20.930328599827092
8,Minor Arterial,All,138,185594.51742500003,196452.11419016967,1344.8878074275365,1423.566044856302,0.6217212744731729,78.67823742876544,5.850171069604606,44.09460236522512,44.31143245557247,0.842590754162552,48531315.13423597,351676.19662489835,25.04,33.07092331062199,60.57045421979892,69.58377876201448
9,Major Collector,All,144,108306.54048,126170.20935166311,752.1287533333333,876.1820093865495,1.3684622607887957,124.05325605321616,16.493619676608404,58.54814769743505,52.45210977835675,0.882915883737053,27923714.891167115,193914.68674421607,51.71700666467267,36.394895906918016,61.09177828378328,67.67215072182452
10,Minor Collector,All,25,8203.039999999999,12322.796279412134,328.12159999999994,492.91185117648536,1.9119333536566852,164.7902511764854,50.22231123354434,102.34098073949056,95.25571381085457,0.5865018785748018,2819089.0776666207,112763.56310666483,15.911188096313332,8.101931955840758,11.60518831039268,11.794190967037736
11,Local Road or Street,All,25,7189.915,10019.327042021476,287.5966,400.77308168085904,1.3733081435643455,113.17648168085901,39.35251031509378,94.26538493968626,112.21153950120195,0.6598986806456747,1837435.0405785185,73497.40162314074,8.112,2.5215213114051793,4.9434102853068085,5.099238140744715
12,Ramps,All,26,20451.6399967,32378.32045773804,786.6015383346154,1245.3200176053092,2.7115020226282494,458.7184792706938,58.31649913142654,72.6306088934832,63.92157644321708,0.9396452587807147,8486376.606910123,326399.10026577394,3.452,4.164269878349682,7.138748362885171,7.426448787486549
