,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,152160.96382200002,171761.81780694603,397.2871118067886,448.46427625834474,1.5491277101460255,51.177164451556166,12.88165735324558,46.36412180246007,54.223591357314504,0.9305844725630541,12994865.932128184,33929.15386978638,112.864194760986,46.91781121047536,70.56296834317723,78.32551409774076
1,Freeways,All,9,17732.5642,20685.18924269881,1970.2849111111111,2298.3543602998675,0.9925453430534088,328.0694491887564,16.650863402478517,20.619936805671387,15.399722244543968,0.9729516262310444,1485508.811464529,165056.5346071699,5.374999999999999,13.405538019639327,13.08829778824614,14.122507061681867
2,Non-Freeways,All,374,134428.399622,151076.62856424722,359.4342235882353,403.9482047172386,1.6840763606896623,44.5139811290033,12.384458186707931,48.805672985861975,55.157855587300965,0.8916210772319831,11509357.120663654,30773.68214081191,107.48919476098601,33.51227319083603,57.47467055493109,64.2030070360589
3,Urban,All,247,112924.62529170001,127077.35444647043,457.184717780162,514.4832163824714,1.3906683483639184,57.298498602309394,12.532898929894124,45.62532123382712,57.24607198824053,0.9075227384537584,10747123.348709488,43510.62084497768,46.16856645907733,28.229453984308684,46.440637752682164,52.48885461266154
4,Rural,All,136,39236.3385303,44684.463360475595,288.50248919338236,328.5622305917323,0.7600927849383632,40.059741398349956,13.885405810657678,44.56093223519058,48.73423315261796,0.97103477785155,2247742.5834186953,16527.5189957257,66.69562830190867,18.688357226166673,24.122330590495046,25.836659485079238
5,Interstates,All,6,12457.012,14317.008924920583,2076.168666666667,2386.1681541534304,0.9156522861791798,309.9994874867634,14.931324822682843,17.647229736342652,14.522078826313429,0.9614904035277945,805433.3241306026,134238.88735510045,4.5169999999999995,11.228637144490333,10.581754538651813,11.465253337070646
6,Non-Interstate Freeway,All,3,5275.5522,6368.180317778224,1758.5174,2122.7267725927413,0.4412924889741293,364.2093725927414,20.71116115158948,27.07517444460594,17.155009081005044,0.9941639785188121,680075.4873339265,226691.82911130882,0.8580000000000001,2.1769008751489927,2.506543249594326,2.657253724611223
7,Principal Arterial,All,16,16125.015126999999,18023.612035463382,1007.8134454374999,1126.4757522164614,0.6292868810646298,118.66230677896147,11.774233348062667,27.254692950583568,38.132765154993095,0.8851148208073468,1207154.5234538459,75447.15771586537,3.2569999999999997,3.9221163193793154,6.195315312130244,7.252506957706639
8,Minor Arterial,All,138,66157.21416830001,69605.65078754474,479.40010266884065,504.388773822788,0.5626847943827556,24.988671153947337,5.2124876517202114,42.65565288391503,41.74456408419967,0.847563452596236,5770700.288599806,41816.66875796961,25.04,11.616512693697889,21.404627436948367,24.576670524496052
9,Major Collector,All,144,39111.623725,44329.407045607644,271.60849809027775,307.8431044833864,1.13053744326723,36.23460639310866,13.340748410995937,52.9570717070369,52.19815858836662,0.8890178664733809,2979182.616501676,20688.768170150528,51.71700666467267,12.778082985767862,21.544035523874424,23.82175861873878
10,Minor Collector,All,25,2942.015,4333.464013932955,117.6806,173.3385605573182,1.8539504745792248,55.657960557318205,47.295782446145076,99.25382635588647,89.04913360345087,0.5813918115868828,341070.590686869,13642.82362747476,15.911188096313332,2.837382897560121,4.064713046324954,4.130617627352363
11,Local Road or Street,All,25,2632.7200000000003,3576.8851753668323,105.3088,143.0754070146733,1.2771960204948989,37.76660701467328,35.86272658569206,92.10205589689087,119.33649422621215,0.64540919315355,235184.11550236313,9407.364620094526,8.112,0.9206439023778716,1.801634563562292,1.857478419848683
12,Ramps,All,26,7459.811601699999,11207.609506331668,286.91583083461535,431.06190408967956,2.4415234904820124,144.1460732550642,50.23984659046339,67.53022261659369,58.92262965710555,0.9105483286561027,976064.9859190938,37540.96099688822,3.452,1.4375343920529695,2.4643446720908044,2.5639748879163986
13,Urban Interstates,All,2,5139.8009999999995,6247.483218611444,2569.9004999999997,3123.741609305722,5.249003312346467,553.8411093057221,21.551072086476584,22.018568795515034,21.771650378690047,-1.0,640384.4627343704,320192.2313671852,2.145,6.700458903620676,6.700458903620676,7.462673937559852
14,Urban Non-Interstate Freeway,All,3,5275.5522,6368.180317778224,1758.5174,2122.7267725927413,0.4412924889741293,364.2093725927414,20.71116115158948,27.07517444460594,17.155009081005044,0.9941639785188121,680075.4873339265,226691.82911130882,0.8580000000000001,2.1769008751489927,2.506543249594326,2.657253724611223
15,Urban Principal Arterial,All,14,12761.18036,14136.770053184018,911.5128828571429,1009.7692895131441,0.5643557063328909,98.25640665600122,10.77948633572966,29.28982255692394,41.54057716767269,0.8550832719519372,997900.2679695968,71278.5905692569,2.8179999999999996,2.961556696257542,5.021229093660147,5.956587229333747
16,Urban Minor Arterial,All,120,61710.406650000004,64859.69734502617,514.25338875,540.4974778752181,0.5366144610917907,26.244089125218125,5.103338101283076,42.449468036619955,44.58573503409248,0.8350407502592225,5718472.999099603,47653.941659163356,19.467,10.153185042288111,19.500433237394173,22.633650632965104
17,Urban Major Collector,All,76,20346.215,23473.173232378984,267.7133552631579,308.85754253130244,1.258235109348932,41.14418726814455,15.368746631149754,54.99508221464401,61.42006785032095,0.7604738641398979,1647408.7858224204,21676.431392400267,15.62256645907733,4.44895802075455,9.462186183995659,10.382870961254511
18,Urban Minor Collector,All,1,200.7,461.34851534308325,200.7,461.34851534308325,,260.64851534308326,129.86971367368375,129.86971367368375,129.86971367368375,0.0,67937.64855055351,67937.64855055351,0.45199999999999996,0.20852952893507362,0.31279429340261045,0.3244450615171336
19,Urban Local Road or Street,All,16,1841.105,2951.6270376730836,115.0690625,184.47668985456772,1.8473791334353258,69.40762735456772,60.31823484663197,100.69280363920097,153.48723307494828,0.6092763517536937,214799.86240658115,13424.991400411322,3.142,0.5809661111480547,1.2245948376048388,1.2736782576653214
20,Urban Ramps,All,15,5649.6650817,8579.074726475437,376.64433878,571.9383150983625,2.8544636068067644,195.29397631836252,51.85103191805434,60.54945894908833,57.288304610616734,0.8793550727219129,780143.8347924356,52009.58898616237,1.6639999999999997,0.9988988061556818,1.7123979534097404,1.7976948077546469
21,Rural Interstates,All,4,7317.211,8069.5257063091385,1829.30275,2017.3814265772846,0.6349217500452136,188.07867657728457,10.281440651487818,11.104287138937792,10.89729305012512,0.9789470511494115,165048.86139623233,41262.21534905808,2.372,4.528178240869658,3.881295635031136,4.002579399510793
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,3363.8347670000003,3886.8419822793644,1681.9173835000001,1943.4209911396822,0.5495967712998835,261.50360763968206,15.547946064717157,19.23169187768489,14.27808106623591,1.0,209254.25548424927,104627.12774212463,0.4389999999999999,0.9605596231217738,1.1740862184700975,1.2959197283728916
24,Rural Minor Arterial,All,18,4446.8075183,4745.9534425185775,247.04486212777778,263.664080139921,0.322267948386499,16.61921801214322,6.7272064956150945,21.804024681429116,22.803424418247623,0.9424452518714652,52227.28950020265,2901.5160833445916,5.5729999999999995,1.4633276514097766,1.9041941995541918,1.9430198915309447
25,Rural Major Collector,All,68,18765.408725,20856.23381322866,275.9618930147059,306.7093207827744,0.534873226219745,30.74742776806852,11.141910729837617,50.712108344260166,41.89131882500592,0.9431060927887984,1331773.8306792553,19584.90927469493,36.09444020559534,8.329124965013314,12.081849339878765,13.438887657484267
